rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
21,262,373,2,0,Flamengo,Atlético-GO,2017,19/08/2017 19:00,Luso-Brasileiro
21,275,315,0,2,Palmeiras,Chapecoense,2017,20/08/2017 19:00,Arena Palmeiras
21,283,292,2,0,Cruzeiro,Sport,2017,20/08/2017 16:00,Mineirão
21,303,263,2,1,Ponte Preta,Botafogo,2017,20/08/2017 16:00,Moisés Lucarelli
21,284,293,0,0,Grêmio,Atlético-PR,2017,20/08/2017 11:00,Arena do Grêmio
21,264,287,0,1,Corinthians,Vitória,2017,19/08/2017 16:00,Arena Corinthians
21,265,267,3,0,Bahia,Vasco,2017,20/08/2017 16:00,Fonte Nova
21,314,276,1,1,Avaí,São Paulo,2017,20/08/2017 16:00,Ressacada
21,294,277,0,0,Coritiba,Santos,2017,20/08/2017 19:00,Couto Pereira
21,266,282,2,1,Fluminense,Atlético-MG,2017,21/08/2017 20:00,Maracanã
