rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
6,314,262,1,1,Avaí,Flamengo,2017,11/06/2017 16:00,Ressacada
6,275,266,3,1,Palmeiras,Fluminense,2017,10/06/2017 16:00,Arena Palmeiras
6,283,373,2,0,Cruzeiro,Atlético-GO,2017,11/06/2017 18:30,Mineirão
6,303,315,3,2,Ponte Preta,Chapecoense,2017,11/06/2017 16:00,Moisés Lucarelli
6,293,277,0,2,Atlético-PR,Santos,2017,11/06/2017 19:00,Arena da Baixada
6,264,276,3,2,Corinthians,São Paulo,2017,11/06/2017 16:00,Arena Corinthians
6,267,292,2,1,Vasco,Sport,2017,10/06/2017 19:00,São Januário
6,287,282,2,0,Vitória,Atlético-MG,2017,11/06/2017 16:00,Barradão
6,263,294,2,2,Botafogo,Coritiba,2017,11/06/2017 11:00,Engenhão
6,284,265,1,0,Grêmio,Bahia,2017,12/06/2017 20:00,Arena do Grêmio
