rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
34,275,262,2,0,Palmeiras,Flamengo,2017,12/11/2017 17:00,Arena Palmeiras
34,265,282,2,2,Bahia,Atlético-MG,2017,12/11/2017 18:00,Fonte Nova
34,283,266,3,1,Cruzeiro,Fluminense,2017,12/11/2017 19:00,Mineirão
34,315,277,2,0,Chapecoense,Santos,2017,13/11/2017 20:00,Arena Condá
34,263,293,0,1,Botafogo,Atlético-PR,2017,11/11/2017 17:00,Engenhão
34,284,287,1,1,Grêmio,Vitória,2017,12/11/2017 17:00,Alfredo Jaconi
34,267,276,1,1,Vasco,São Paulo,2017,12/11/2017 17:00,São Januário
34,294,303,1,1,Coritiba,Ponte Preta,2017,12/11/2017 19:00,Couto Pereira
34,264,314,1,0,Corinthians,Avaí,2017,11/11/2017 19:00,Arena Corinthians
34,373,292,2,0,Atlético-GO,Sport,2017,12/11/2017 17:00,Olímpico (GO)
