rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
10,265,262,0,1,Bahia,Flamengo,2017,25/06/2017 18:30,Fonte Nova
10,303,275,1,2,Ponte Preta,Palmeiras,2017,25/06/2017 16:00,Moisés Lucarelli
10,283,294,2,0,Cruzeiro,Coritiba,2017,25/06/2017 16:00,Mineirão
10,293,287,4,1,Atlético-PR,Vitória,2017,25/06/2017 16:00,Arena da Baixada
10,284,264,0,1,Grêmio,Corinthians,2017,25/06/2017 16:00,Arena do Grêmio
10,267,373,1,0,Vasco,Atlético-GO,2017,25/06/2017 11:00,São Januário
10,263,314,0,2,Botafogo,Avaí,2017,26/06/2017 20:00,Engenhão
10,315,282,0,1,Chapecoense,Atlético-MG,2017,25/06/2017 19:00,Arena Condá
10,276,266,1,1,São Paulo,Fluminense,2017,25/06/2017 16:00,Morumbi
10,277,292,0,1,Santos,Sport,2017,24/06/2017 19:00,Vila Belmiro
