rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
20,282,262,2,0,Atlético-MG,Flamengo,2017,13/08/2017 16:00,Independência
20,267,275,1,1,Vasco,Palmeiras,2017,13/08/2017 16:00,Raulino de Oliveira
20,276,283,3,2,São Paulo,Cruzeiro,2017,13/08/2017 11:00,Morumbi
20,292,303,0,0,Sport,Ponte Preta,2017,13/08/2017 16:00,Ilha do Retiro
20,293,265,4,1,Atlético-PR,Bahia,2017,13/08/2017 19:00,Arena da Baixada
20,315,264,0,1,Chapecoense,Corinthians,2017,23/08/2017 19:30,Arena Condá
20,287,314,0,1,Vitória,Avaí,2017,12/08/2017 19:00,Barradão
20,277,266,0,0,Santos,Fluminense,2017,14/08/2017 20:00,Pacaembu
20,373,294,1,0,Atlético-GO,Coritiba,2017,12/08/2017 16:00,Olímpico (GO)
20,263,284,1,0,Botafogo,Grêmio,2017,13/08/2017 19:00,Engenhão
