rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
15,262,275,2,2,Flamengo,Palmeiras,2017,19/07/2017 21:45,Luso-Brasileiro
15,266,283,1,1,Fluminense,Cruzeiro,2017,20/07/2017 19:30,Giulite Coutinho
15,303,294,4,0,Ponte Preta,Coritiba,2017,19/07/2017 21:00,Moisés Lucarelli
15,293,263,0,0,Atlético-PR,Botafogo,2017,20/07/2017 21:00,Arena da Baixada
15,314,264,0,0,Avaí,Corinthians,2017,19/07/2017 21:00,Ressacada
15,276,267,1,0,São Paulo,Vasco,2017,19/07/2017 21:45,Morumbi
15,277,315,1,0,Santos,Chapecoense,2017,19/07/2017 19:30,Vila Belmiro
15,282,265,0,2,Atlético-MG,Bahia,2017,19/07/2017 21:45,Independência
15,287,284,1,3,Vitória,Grêmio,2017,19/07/2017 19:30,Barradão
15,292,373,4,0,Sport,Atlético-GO,2017,20/07/2017 20:00,Ilha do Retiro
