rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
8,266,262,2,2,Fluminense,Flamengo,2017,18/06/2017 16:00,Maracanã
8,265,275,2,4,Bahia,Palmeiras,2017,18/06/2017 16:00,Fonte Nova
8,283,284,3,3,Cruzeiro,Grêmio,2017,19/06/2017 20:00,Mineirão
8,277,303,0,0,Santos,Ponte Preta,2017,17/06/2017 21:00,Pacaembu
8,373,293,0,1,Atlético-GO,Atlético-PR,2017,17/06/2017 16:00,Olímpico (GO)
8,294,264,0,0,Coritiba,Corinthians,2017,18/06/2017 11:00,Couto Pereira
8,267,314,1,0,Vasco,Avaí,2017,17/06/2017 19:00,São Januário
8,276,282,1,2,São Paulo,Atlético-MG,2017,18/06/2017 16:00,Morumbi
8,292,287,1,3,Sport,Vitória,2017,18/06/2017 19:00,Ilha do Retiro
8,315,263,0,2,Chapecoense,Botafogo,2017,18/06/2017 16:00,Arena Condá
