rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
24,262,292,2,0,Flamengo,Sport,2017,17/09/2017 16:00,Luso-Brasileiro
24,275,294,1,0,Palmeiras,Coritiba,2017,18/09/2017 20:00,Pacaembu
24,283,265,1,0,Cruzeiro,Bahia,2017,17/09/2017 19:00,Mineirão
24,293,266,3,1,Atlético-PR,Fluminense,2017,17/09/2017 16:00,Arena da Baixada
24,284,315,0,1,Grêmio,Chapecoense,2017,17/09/2017 16:00,Arena do Grêmio
24,264,267,1,0,Corinthians,Vasco,2017,17/09/2017 16:00,Arena Corinthians
24,303,373,1,3,Ponte Preta,Atlético-GO,2017,16/09/2017 21:00,Moisés Lucarelli
24,314,282,1,1,Avaí,Atlético-MG,2017,17/09/2017 11:00,Ressacada
24,263,277,2,0,Botafogo,Santos,2017,16/09/2017 19:00,Engenhão
24,287,276,1,2,Vitória,São Paulo,2017,17/09/2017 16:00,Barradão
