clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,21,8,2014
293,Atlético-PR,21,11,2014
265,Bahia,21,19,2014
263,Botafogo,21,14,2014
315,Chapecoense,21,15,2014
264,Corinthians,21,6,2014
294,Coritiba,21,18,2014
288,Criciúma,21,17,2014
283,Cruzeiro,21,1,2014
316,Figueirense,21,13,2014
262,Flamengo,21,10,2014
266,Fluminense,21,4,2014
290,Goiás,21,12,2014
284,Grêmio,21,5,2014
285,Internacional,21,3,2014
275,Palmeiras,21,16,2014
277,Santos,21,9,2014
276,SãoPaulo,21,2,2014
292,Sport,21,7,2014
287,Vitória,21,20,2014
