clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,11,11,2014
293,Atlético-PR,11,3,2014
265,Bahia,11,16,2014
263,Botafogo,11,12,2014
315,Chapecoense,11,15,2014
264,Corinthians,11,5,2014
294,Coritiba,11,19,2014
288,Criciúma,11,13,2014
283,Cruzeiro,11,1,2014
316,Figueirense,11,18,2014
262,Flamengo,11,20,2014
266,Fluminense,11,2,2014
290,Goiás,11,10,2014
284,Grêmio,11,7,2014
285,Internacional,11,4,2014
275,Palmeiras,11,14,2014
277,Santos,11,9,2014
276,SãoPaulo,11,6,2014
292,Sport,11,8,2014
287,Vitória,11,17,2014
