clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,15,6,2014
293,Atlético-PR,15,7,2014
265,Bahia,15,19,2014
263,Botafogo,15,12,2014
315,Chapecoense,15,13,2014
264,Corinthians,15,3,2014
294,Coritiba,15,20,2014
288,Criciúma,15,15,2014
283,Cruzeiro,15,1,2014
316,Figueirense,15,18,2014
262,Flamengo,15,14,2014
266,Fluminense,15,4,2014
290,Goiás,15,11,2014
284,Grêmio,15,8,2014
285,Internacional,15,2,2014
275,Palmeiras,15,17,2014
277,Santos,15,10,2014
276,SãoPaulo,15,5,2014
292,Sport,15,9,2014
287,Vitória,15,16,2014
