clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,9,8,2014
293,Atlético-PR,9,12,2014
265,Bahia,9,15,2014
263,Botafogo,9,13,2014
315,Chapecoense,9,16,2014
264,Corinthians,9,5,2014
294,Coritiba,9,17,2014
288,Criciúma,9,14,2014
283,Cruzeiro,9,1,2014
316,Figueirense,9,20,2014
262,Flamengo,9,19,2014
266,Fluminense,9,2,2014
290,Goiás,9,7,2014
284,Grêmio,9,6,2014
285,Internacional,9,4,2014
275,Palmeiras,9,11,2014
277,Santos,9,10,2014
276,SãoPaulo,9,3,2014
292,Sport,9,9,2014
287,Vitória,9,18,2014
