clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,32,19,2016
282,Atlético-MG,32,3,2016
293,Atlético-PR,32,7,2016
263,Botafogo,32,5,2016
315,Chapecoense,32,12,2016
264,Corinthians,32,6,2016
294,Coritiba,32,14,2016
283,Cruzeiro,32,13,2016
316,Figueirense,32,18,2016
262,Flamengo,32,2,2016
266,Fluminense,32,9,2016
284,Grêmio,32,8,2016
285,Internacional,32,15,2016
275,Palmeiras,32,1,2016
303,PontePreta,32,10,2016
344,SantaCruz,32,20,2016
277,Santos,32,4,2016
276,SãoPaulo,32,11,2016
292,Sport,32,16,2016
287,Vitória,32,17,2016
