clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,17,20,2016
282,Atlético-MG,17,6,2016
293,Atlético-PR,17,7,2016
263,Botafogo,17,14,2016
315,Chapecoense,17,11,2016
264,Corinthians,17,1,2016
294,Coritiba,17,17,2016
283,Cruzeiro,17,19,2016
316,Figueirense,17,15,2016
262,Flamengo,17,5,2016
266,Fluminense,17,9,2016
284,Grêmio,17,4,2016
285,Internacional,17,13,2016
275,Palmeiras,17,3,2016
303,PontePreta,17,8,2016
344,SantaCruz,17,18,2016
277,Santos,17,2,2016
276,SãoPaulo,17,10,2016
292,Sport,17,12,2016
287,Vitória,17,16,2016
