clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,27,20,2016
282,Atlético-MG,27,3,2016
293,Atlético-PR,27,6,2016
263,Botafogo,27,10,2016
315,Chapecoense,27,11,2016
264,Corinthians,27,7,2016
294,Coritiba,27,14,2016
283,Cruzeiro,27,17,2016
316,Figueirense,27,16,2016
262,Flamengo,27,2,2016
266,Fluminense,27,5,2016
284,Grêmio,27,8,2016
285,Internacional,27,18,2016
275,Palmeiras,27,1,2016
303,PontePreta,27,9,2016
344,SantaCruz,27,19,2016
277,Santos,27,4,2016
276,SãoPaulo,27,12,2016
292,Sport,27,13,2016
287,Vitória,27,15,2016
