clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,37,20,2016
282,Atlético-MG,37,4,2016
293,Atlético-PR,37,5,2016
263,Botafogo,37,6,2016
315,Chapecoense,37,9,2016
264,Corinthians,37,7,2016
294,Coritiba,37,14,2016
283,Cruzeiro,37,13,2016
316,Figueirense,37,18,2016
262,Flamengo,37,2,2016
266,Fluminense,37,12,2016
284,Grêmio,37,8,2016
285,Internacional,37,17,2016
275,Palmeiras,37,1,2016
303,PontePreta,37,10,2016
344,SantaCruz,37,19,2016
277,Santos,37,3,2016
276,SãoPaulo,37,11,2016
292,Sport,37,16,2016
287,Vitória,37,15,2016
