clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,7,19,2016
282,Atlético-MG,7,17,2016
293,Atlético-PR,7,9,2016
263,Botafogo,7,20,2016
315,Chapecoense,7,10,2016
264,Corinthians,7,4,2016
294,Coritiba,7,16,2016
283,Cruzeiro,7,15,2016
316,Figueirense,7,12,2016
262,Flamengo,7,6,2016
266,Fluminense,7,11,2016
284,Grêmio,7,3,2016
285,Internacional,7,1,2016
275,Palmeiras,7,2,2016
303,PontePreta,7,8,2016
344,SantaCruz,7,14,2016
277,Santos,7,5,2016
276,SãoPaulo,7,7,2016
292,Sport,7,18,2016
287,Vitória,7,13,2016
