clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,6,17,2016
282,Atlético-MG,6,14,2016
293,Atlético-PR,6,13,2016
263,Botafogo,6,20,2016
315,Chapecoense,6,7,2016
264,Corinthians,6,1,2016
294,Coritiba,6,19,2016
283,Cruzeiro,6,18,2016
316,Figueirense,6,15,2016
262,Flamengo,6,5,2016
266,Fluminense,6,8,2016
284,Grêmio,6,2,2016
285,Internacional,6,3,2016
275,Palmeiras,6,4,2016
303,PontePreta,6,12,2016
344,SantaCruz,6,9,2016
277,Santos,6,11,2016
276,SãoPaulo,6,6,2016
292,Sport,6,16,2016
287,Vitória,6,10,2016
