clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,28,20,2016
282,Atlético-MG,28,3,2016
293,Atlético-PR,28,6,2016
263,Botafogo,28,8,2016
315,Chapecoense,28,11,2016
264,Corinthians,28,7,2016
294,Coritiba,28,12,2016
283,Cruzeiro,28,16,2016
316,Figueirense,28,17,2016
262,Flamengo,28,2,2016
266,Fluminense,28,5,2016
284,Grêmio,28,9,2016
285,Internacional,28,18,2016
275,Palmeiras,28,1,2016
303,PontePreta,28,10,2016
344,SantaCruz,28,19,2016
277,Santos,28,4,2016
276,SãoPaulo,28,14,2016
292,Sport,28,15,2016
287,Vitória,28,13,2016
