clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,9,19,2016
282,Atlético-MG,9,14,2016
293,Atlético-PR,9,9,2016
263,Botafogo,9,18,2016
315,Chapecoense,9,7,2016
264,Corinthians,9,4,2016
294,Coritiba,9,16,2016
283,Cruzeiro,9,20,2016
316,Figueirense,9,12,2016
262,Flamengo,9,6,2016
266,Fluminense,9,11,2016
284,Grêmio,9,3,2016
285,Internacional,9,2,2016
275,Palmeiras,9,1,2016
303,PontePreta,9,10,2016
344,SantaCruz,9,13,2016
277,Santos,9,8,2016
276,SãoPaulo,9,5,2016
292,Sport,9,17,2016
287,Vitória,9,15,2016
