clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,34,20,2016
282,Atlético-MG,34,4,2016
293,Atlético-PR,34,6,2016
263,Botafogo,34,5,2016
315,Chapecoense,34,10,2016
264,Corinthians,34,7,2016
294,Coritiba,34,15,2016
283,Cruzeiro,34,13,2016
316,Figueirense,34,18,2016
262,Flamengo,34,3,2016
266,Fluminense,34,9,2016
284,Grêmio,34,8,2016
285,Internacional,34,17,2016
275,Palmeiras,34,1,2016
303,PontePreta,34,11,2016
344,SantaCruz,34,19,2016
277,Santos,34,2,2016
276,SãoPaulo,34,12,2016
292,Sport,34,14,2016
287,Vitória,34,16,2016
