clube_id,clube,rodada_id,clube_rank,ano
327,América-MG,12,20,2016
282,Atlético-MG,12,7,2016
293,Atlético-PR,12,10,2016
263,Botafogo,12,18,2016
315,Chapecoense,12,9,2016
264,Corinthians,12,2,2016
294,Coritiba,12,16,2016
283,Cruzeiro,12,14,2016
316,Figueirense,12,15,2016
262,Flamengo,12,5,2016
266,Fluminense,12,12,2016
284,Grêmio,12,3,2016
285,Internacional,12,4,2016
275,Palmeiras,12,1,2016
303,PontePreta,12,11,2016
344,SantaCruz,12,19,2016
277,Santos,12,6,2016
276,SãoPaulo,12,8,2016
292,Sport,12,17,2016
287,Vitória,12,13,2016
