clube_id,clube,status_id,status,posicao_id,posicao,apelido,atleta_id,rodada_id,pontos_num,media_num,jogos_num,preco_num,variacao_num,preco_num_anterior,value,ano
293,Athlético-PR,6,Nulo,2,lat,Khellven ,105175,21,0,1.65,2,1.25,0,1.25,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Luiz Fernando,105176,21,0,0,0,2,0,2,NA,2019
282,Atlético-MG,6,Nulo,5,ata,Raphael Lopes,105198,21,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,1,gol,Bento,105208,21,0,0,0,1,0,1,NA,2019
262,Flamengo,6,Nulo,4,mei,Vinícius,105199,21,0,0,0,2,0,2,NA,2019
356,Fortaleza,6,Nulo,3,zag,Diguinho,105282,21,0,0,0,2,0,2,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Vinícius Popó,105201,21,0,1,1,1.74,0,1.74,NA,2019
290,Goiás,6,Nulo,3,zag,Iago Mendonça,105278,21,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,3,zag,Heron,105339,21,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,3,zag,Filipe Trindade,105341,21,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,4,mei,Flávio,105340,21,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,4,mei,Rafael Barbosa,105396,21,0,0,0,1,0,1,NA,2019
354,Ceará,7,Provável,3,zag,Valdo,84509,21,0,3.16,17,5.35,0.41,4.9399999999999995,NA,2019
290,Goiás,6,Nulo,1,gol,Felipe Mosquete,105397,21,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,1,gol,Alexander,105553,21,0,6,2,9.79,0,9.79,NA,2019
267,Vasco,6,Nulo,2,lat,Riquelme,105566,21,0,0,0,1,0,1,NA,2019
282,Atlético-MG,7,Provável,3,zag,Igor Rabello,89493,21,0,2.65,17,9.45,0,9.45,NA,2019
264,Corinthians,6,Nulo,2,lat,Lucas Piton,105584,21,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,3,zag,Luan Peres ,84847,21,0,-0.4,1,2.99,0,2.99,NA,2019
356,Fortaleza,7,Provável,5,ata,Romarinho,84523,21,0,2.81,18,5.86,0.81,5.050000000000001,NA,2019
275,Palmeiras,6,Nulo,5,ata,Iván Angulo,105841,21,0,0,0,4,0,4,NA,2019
285,Internacional,7,Provável,5,ata,Nico López,84709,21,0,2.95,13,13.29,-0.16,13.45,NA,2019
264,Corinthians,6,Nulo,4,mei,Roni,105585,21,0,0,0,2,0,2,NA,2019
275,Palmeiras,6,Nulo,1,gol,Lucas Bergantin,105589,21,0,0,0,1,0,1,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Uilson,85418,21,0,0,0,3,0,3,NA,2019
314,Avaí,6,Nulo,4,mei,Gustavo Ferrareis,89815,21,0,0.74,9,3.21,0.74,2.4699999999999998,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Welligton Rocha,105846,21,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,1,gol,João Paulo,85425,21,0,0,0,2,0,2,NA,2019
267,Vasco,6,Nulo,4,mei,Valdívia,85423,21,0,1.45,11,3.86,0,3.86,NA,2019
263,Botafogo,6,Nulo,4,mei,Alex Santana,85465,21,0,4.82,15,10.08,0,10.08,NA,2019
262,Flamengo,7,Provável,3,zag,Pablo Marí,105897,21,0,4.69,10,6.72,-0.33,7.05,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Edu,105842,21,0,0,0,1,0,1,NA,2019
276,São Paulo,6,Nulo,2,lat,Léo,85626,21,0,-1,1,3.67,0,3.67,NA,2019
264,Corinthians,6,Nulo,5,ata,João Celeri,105866,21,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,5,ata,Allanzinho,105900,21,0,0,0,1,0,1,NA,2019
277,Santos,6,Nulo,4,mei,Ivonei,105899,21,0,0,0,1,0,1,NA,2019
315,Chapecoense,6,Nulo,5,ata,Aylon,85930,21,0,1.26,9,2.38,0,2.38,NA,2019
275,Palmeiras,6,Nulo,4,mei,Hyoran,85931,21,0,5.13,4,5.4,-1.19,6.59,NA,2019
264,Corinthians,6,Nulo,2,lat,Daniel Marcos,105868,21,0,0,0,1,0,1,NA,2019
290,Goiás,6,Nulo,4,mei,Alisson Taddei,105907,21,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,4,mei,Edson,105901,21,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,4,mei,Mosquera,86116,21,0,1.2,6,2.66,0.11,2.5500000000000003,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Vinicius Mingotti,105909,21,0,0,0,1,0,1,NA,2019
265,Bahia,6,Nulo,3,zag,Wanderson,86143,21,0,-2.5,1,1.68,0,1.68,NA,2019
285,Internacional,6,Nulo,4,mei,José Aldo,105903,21,0,3.5,1,1.53,0,1.53,NA,2019
275,Palmeiras,6,Nulo,5,ata,Borja,86120,21,0,2.27,3,5.6,0,5.6,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Adriano,105906,21,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,4,mei,José Gabriel,105902,21,0,-0.2,2,0.77,0,0.77,NA,2019
285,Internacional,5,Contundido,2,lat,Natanael,86264,21,0,1.47,6,4.46,0,4.46,NA,2019
275,Palmeiras,6,Nulo,2,lat,Victor Luis,86410,21,0,0.2,2,5.22,0,5.22,NA,2019
314,Avaí,6,Nulo,4,mei,Luanderson ,86380,21,0,3,2,2.62,0,2.62,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Rômulo,105911,21,0,0,0,1,0,1,NA,2019
266,Fluminense,5,Contundido,5,ata,Pablo Dyego,86444,21,0,0.73,3,2.03,0,2.03,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Marco Antônio,105912,21,0,0,0,1,0,1,NA,2019
276,São Paulo,7,Provável,4,mei,Tchê Tchê,86686,21,0,2.04,19,4.94,0.05,4.890000000000001,NA,2019
283,Cruzeiro,6,Nulo,3,zag,Jonathan,105910,21,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Everton Felipe,86519,21,0,0.77,6,2.24,0,2.24,NA,2019
277,Santos,6,Nulo,3,zag,Cadu Silva,105914,21,0,0,0,1,0,1,NA,2019
283,Cruzeiro,6,Nulo,5,ata,Welinton,105913,21,0,1.5,1,1.29,0,1.29,NA,2019
265,Bahia,7,Provável,4,mei,Gregore,95464,21,0,2.12,18,9.72,-0.54,10.260000000000002,NA,2019
285,Internacional,6,Nulo,4,mei,Lucas Ramos,106000,21,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,5,ata,Johnny ,106002,21,0,0,1,0.77,0,0.77,NA,2019
267,Vasco,6,Nulo,4,mei,Felipe Ferreira,86749,21,0,0,0,3,0,3,NA,2019
267,Vasco,6,Nulo,5,ata,João Pedro ,106017,21,0,0,0,1,0,1,NA,2019
284,Grêmio,6,Nulo,5,ata,Luan,86759,21,0,5.07,16,13.61,2.42,11.19,NA,2019
284,Grêmio,6,Nulo,5,ata,Everton,86757,21,0,7.33,17,17.48,-1.57,19.05,NA,2019
290,Goiás,6,Nulo,4,mei,Breno,106083,21,0,-3.8,1,0.77,0,0.77,NA,2019
283,Cruzeiro,6,Nulo,6,tec,Ricardo Resende,106050,21,0,2.45,1,8.46,0,8.46,NA,2019
356,Fortaleza,7,Provável,6,tec,Marconne Montenegro,106065,21,0,0,0,6.81,0,6.81,NA,2019
290,Goiás,6,Nulo,3,zag,Vanderley,106077,21,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Matheus Rossetto,86766,21,0,0.17,6,2.49,0,2.49,NA,2019
290,Goiás,6,Nulo,4,mei,Daniel Oliveira,106076,21,0,0,0,1,0,1,NA,2019
354,Ceará,7,Provável,2,lat,João Lucas,86740,21,0,2.15,17,9.36,0,9.36,NA,2019
314,Avaí,7,Provável,5,ata,Jonathan,106161,21,0,4,5,4.56,-1.66,6.22,NA,2019
266,Fluminense,6,Nulo,2,lat,Orinho,95542,21,0,0,0,3,0,3,NA,2019
314,Avaí,2,Dúvida,4,mei,João Paulo,86770,21,0,2.85,18,5.63,0,5.63,NA,2019
267,Vasco,6,Nulo,1,gol,Lucão,106160,21,0,0,0,2,0,2,NA,2019
267,Vasco,6,Nulo,2,lat,Alexandre Melo,106159,21,0,0,0,1,0,1,NA,2019
267,Vasco,6,Nulo,5,ata,Kaio Magno,106200,21,0,0,0,1,0,1,NA,2019
341,CSA,7,Provável,1,gol,Jordi,86776,21,0,6.73,20,10.36,-4.1,14.459999999999999,NA,2019
264,Corinthians,2,Dúvida,5,ata,Gustavo,86932,21,0,1.59,9,3.55,0,3.55,NA,2019
267,Vasco,6,Nulo,4,mei,Gabriel Pec,106199,21,0,1.3,1,1.38,0,1.38,NA,2019
276,São Paulo,6,Nulo,5,ata,Raniel,86797,21,0,2.12,9,6.66,0,6.66,NA,2019
263,Botafogo,6,Nulo,4,mei,Caio Alexandre,106323,21,0,0,0,1,0,1,NA,2019
282,Atlético-MG,7,Provável,4,mei,José Welison,86859,21,0,2.32,8,4.66,0,4.66,NA,2019
267,Vasco,7,Provável,4,mei,Bruno Gomes,106202,21,0,0,0,1,0,1,NA,2019
266,Fluminense,6,Nulo,5,ata,Ewandro,86842,21,0,-2.5,1,2.46,0,2.46,NA,2019
267,Vasco,6,Nulo,5,ata,Lucas Figueiredo,106201,21,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Kawan,106219,21,0,0,0,1,0,1,NA,2019
354,Ceará,6,Nulo,5,ata,Willian Popp,86890,21,0,0,0,3,0,3,NA,2019
284,Grêmio,6,Nulo,5,ata,Jhonata Robert,106371,21,0,0,0,1,0,1,NA,2019
283,Cruzeiro,2,Dúvida,5,ata,Pedro Rocha,90302,21,0,3.12,16,10.48,0.14,10.34,NA,2019
266,Fluminense,6,Nulo,4,mei,Dodi,89883,21,0,1.5,1,2.6,0,2.6,NA,2019
314,Avaí,6,Nulo,4,mei,Marx Lênin,106312,21,0,0,0,1,0,1,NA,2019
315,Chapecoense,7,Provável,2,lat,Bruno Pacheco,90061,21,0,3.84,19,13.49,0,13.49,NA,2019
290,Goiás,7,Provável,2,lat,Yago Rocha,90118,21,0,-0.36,5,0.84,0.07,0.77,NA,2019
262,Flamengo,7,Provável,5,ata,Bruno Henrique,90285,21,0,6.27,19,20.27,1.27,19,NA,2019
284,Grêmio,5,Contundido,2,lat,Leonardo,86973,21,0,2.7,9,5.41,0,5.41,NA,2019
293,Athlético-PR,6,Nulo,5,ata,Crysan,90406,21,0,0,0,3,0,3,NA,2019
283,Cruzeiro,7,Provável,5,ata,David,90309,21,0,1.4,19,4.69,-0.26,4.95,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Nathan,87009,21,0,2.37,11,5.33,0,5.33,NA,2019
285,Internacional,6,Nulo,3,zag,Emerson Santos,86972,21,0,3.22,10,4.42,0,4.42,NA,2019
265,Bahia,7,Provável,2,lat,Moisés,90444,21,0,5.99,17,15.29,1.46,13.829999999999998,NA,2019
266,Fluminense,7,Provável,4,mei,Yuri Lima,90569,21,0,0.23,12,2.51,1.02,1.4899999999999998,NA,2019
290,Goiás,7,Provável,4,mei,Léo Sena,90572,21,0,4.75,16,7.77,-0.06,7.829999999999999,NA,2019
293,Athlético-PR,5,Contundido,3,zag,Pedro Henrique,87225,21,0,4.79,12,8.93,0,8.93,NA,2019
285,Internacional,6,Nulo,2,lat,Zeca,87192,21,0,3.93,15,7.09,-0.54,7.63,NA,2019
263,Botafogo,7,Provável,3,zag,Gabriel,87393,21,0,3.6,19,8.91,-0.55,9.46,NA,2019
285,Internacional,6,Nulo,5,ata,Tréllez,87679,21,0,1.58,4,4.35,0,4.35,NA,2019
290,Goiás,7,Provável,4,mei,Yago Felipe,87747,21,0,3.16,15,5.64,-0.16,5.8,NA,2019
276,São Paulo,6,Nulo,4,mei,Vitor Bueno,87552,21,0,2.41,11,6.12,0,6.12,NA,2019
285,Internacional,6,Nulo,3,zag,Klaus,90846,21,0,1.54,8,3.32,0.17,3.15,NA,2019
315,Chapecoense,6,Nulo,1,gol,Elias,90843,21,0,0,0,2,0,2,NA,2019
284,Grêmio,6,Nulo,3,zag,Kannemann,87342,21,0,4.11,7,12.1,-0.95,13.049999999999999,NA,2019
283,Cruzeiro,7,Provável,3,zag,Fabrício Bruno,90768,21,0,3.94,7,5.31,0.35,4.96,NA,2019
277,Santos,7,Provável,4,mei,Soteldo,87258,21,0,3.74,19,8.28,0.68,7.6,NA,2019
315,Chapecoense,6,Nulo,2,lat,Caíque Sá,87437,21,0,-0.25,2,3.03,0,3.03,NA,2019
284,Grêmio,7,Provável,4,mei,Thaciano,87470,21,0,2.85,14,4.9,0,4.9,NA,2019
263,Botafogo,7,Provável,4,mei,Luiz Fernando ,90715,21,0,1.31,18,3.56,0,3.56,NA,2019
262,Flamengo,7,Provável,4,mei,Arrascaeta,87863,21,0,12.02,13,19.33,1.28,18.049999999999997,NA,2019
356,Fortaleza,7,Provável,4,mei,Matheus Vargas,87929,21,0,1.6,2,2.2,-0.79,2.99,NA,2019
264,Corinthians,2,Dúvida,4,mei,Sornoza,87877,21,0,2.96,12,6.06,0,6.06,NA,2019
275,Palmeiras,6,Nulo,5,ata,Carlos Eduardo,90917,21,0,-0.1,3,3.14,0,3.14,NA,2019
276,São Paulo,6,Nulo,1,gol,Jean,90933,21,0,-2,0,3.32,0,3.32,NA,2019
282,Atlético-MG,5,Contundido,4,mei,Gustavo Blanco,91191,21,0,0,0,9,0,9,NA,2019
264,Corinthians,5,Contundido,5,ata,Everaldo ,91151,21,0,2.62,10,3.91,0,3.91,NA,2019
275,Palmeiras,7,Provável,4,mei,Gustavo Scarpa,87999,21,0,2.67,13,4.72,-0.09,4.81,NA,2019
265,Bahia,6,Nulo,5,ata,Fernandinho,91130,21,0,0,0,2,0,2,NA,2019
314,Avaí,6,Nulo,3,zag,Zé Marcos,90943,21,0,-0.1,1,0.77,-0.23,1,NA,2019
265,Bahia,7,Provável,4,mei,Flávio,91102,21,0,1.63,13,2.8,0.28,2.5199999999999996,NA,2019
263,Botafogo,6,Nulo,4,mei,Yuri,88125,21,0,-0.28,4,1.98,0,1.98,NA,2019
290,Goiás,3,Suspenso,2,lat,Daniel Guedes ,88225,21,0,2.31,14,5.6,0,5.6,NA,2019
290,Goiás,7,Provável,5,ata,Leandro Barcia,91242,21,0,3.44,18,9.49,1.63,7.86,NA,2019
290,Goiás,6,Nulo,3,zag,Paulo Ricardo,88224,21,0,-0.3,1,2.22,0,2.22,NA,2019
284,Grêmio,7,Provável,5,ata,Pepê,91201,21,0,3.02,15,6.1,0,6.1,NA,2019
284,Grêmio,7,Provável,3,zag,Rodriguez,91251,21,0,6.94,5,5.01,0,5.01,NA,2019
356,Fortaleza,7,Provável,4,mei,Gabriel Dias,88368,21,0,1.83,18,4.33,0.42,3.91,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Geovane,105635,21,0,0,0,1,0,1,NA,2019
293,Athlético-PR,6,Nulo,3,zag,Gabriel Fornari,105636,21,0,0,0,1,0,1,NA,2019
314,Avaí,7,Provável,1,gol,Lucas Frigeri,84854,21,0,11.7,1,6.17,0,6.17,NA,2019
277,Santos,2,Dúvida,2,lat,Jorge,88065,21,0,6.67,16,15.03,0,15.03,NA,2019
276,São Paulo,6,Nulo,1,gol,Lucas Perri,91260,21,0,0,0,2,0,2,NA,2019
263,Botafogo,7,Provável,3,zag,Marcelo Benevenuto,95638,21,0,2.04,8,4.23,0.12,4.11,NA,2019
356,Fortaleza,6,Nulo,4,mei,Marlon,88427,21,0,0.38,10,2.86,0.27,2.59,NA,2019
263,Botafogo,6,Nulo,4,mei,Leonardo Valencia,91508,21,0,0.67,7,3.67,0,3.67,NA,2019
276,São Paulo,7,Provável,3,zag,Arboleda,91573,21,0,1.77,13,5.98,-1.22,7.2,NA,2019
293,Athlético-PR,6,Nulo,2,lat,Abner Felipe,84860,21,0,6.43,3,4.81,0,4.81,NA,2019
263,Botafogo,6,Nulo,5,ata,Vinícius Tanque,88651,21,0,-0.9,2,1.19,0,1.19,NA,2019
293,Athlético-PR,7,Provável,5,ata,Rony,91607,21,0,5.05,14,13.16,1.74,11.42,NA,2019
314,Avaí,5,Contundido,2,lat,Alex Silva,84861,21,0,1.7,1,4.35,0,4.35,NA,2019
354,Ceará,3,Suspenso,5,ata,Leandro Carvalho,88669,21,0,3.45,18,10.18,-0.69,10.87,NA,2019
283,Cruzeiro,6,Nulo,4,mei,Mauricio,105647,21,0,2.42,5,1.63,-0.97,2.5999999999999996,NA,2019
267,Vasco,7,Provável,5,ata,Talles Magno,105786,21,0,2.28,10,2.29,0,2.29,NA,2019
263,Botafogo,6,Nulo,4,mei,Jean,89150,21,0,0.93,3,3.57,0,3.57,NA,2019
266,Fluminense,7,Provável,3,zag,Nino,91708,21,0,2.46,18,3.59,-0.2,3.79,NA,2019
341,CSA,6,Nulo,2,lat,Euller ,84890,21,0,1.62,5,3.26,-0.82,4.08,NA,2019
290,Goiás,6,Nulo,1,gol,Matheus Alves,91712,21,0,0,0,1,0,1,NA,2019
314,Avaí,6,Nulo,5,ata,Bruno Sávio,89101,21,0,1.63,4,2.22,0,2.22,NA,2019
356,Fortaleza,6,Nulo,4,mei,Felipe,91733,21,0,2.94,16,6.45,0,6.45,NA,2019
314,Avaí,7,Provável,6,tec,Alberto Valentim,84863,21,0,3.24,12,6.7,-0.21,6.91,NA,2019
284,Grêmio,6,Nulo,5,ata,Da Silva,105836,21,0,0.17,3,0.78,0,0.78,NA,2019
266,Fluminense,6,Nulo,3,zag,Luan,105807,21,0,0,0,1,0,1,NA,2019
290,Goiás,5,Contundido,3,zag,David Duarte,91772,21,0,2.92,7,8.03,0,8.03,NA,2019
284,Grêmio,6,Nulo,5,ata,Guilherme Azevedo,105837,21,0,0,0,1,0,1,NA,2019
285,Internacional,6,Nulo,2,lat,Erik,105838,21,0,2.55,2,2.05,0,2.05,NA,2019
266,Fluminense,6,Nulo,1,gol,Marcos Felipe ,85004,21,0,0,0,2,0,2,NA,2019
267,Vasco,6,Nulo,2,lat,Henrique,84893,21,0,2.55,10,3.75,0,3.75,NA,2019
282,Atlético-MG,6,Nulo,3,zag,Iago Maidana,89226,21,0,5.75,2,5.09,0,5.09,NA,2019
262,Flamengo,6,Nulo,5,ata,Berrío ,85300,21,0,1.27,15,5.18,-0.03,5.21,NA,2019
265,Bahia,6,Nulo,2,lat,João Pedro ,89273,21,0,4.7,1,4.89,-0.11,5,NA,2019
262,Flamengo,6,Nulo,4,mei,Piris da Motta,95802,21,0,0.63,14,2.97,0,2.97,NA,2019
264,Corinthians,5,Contundido,3,zag,Léo Santos,95820,21,0,0,0,6,0,6,NA,2019
277,Santos,6,Nulo,2,lat,Caju,89342,21,0,0,0,3,0,3,NA,2019
262,Flamengo,7,Provável,4,mei,Gerson,89256,21,0,4.35,11,9.28,-0.29,9.569999999999999,NA,2019
263,Botafogo,6,Nulo,1,gol,Saulo,89492,21,0,0,0,3,0,3,NA,2019
264,Corinthians,6,Nulo,1,gol,Caíque França,91808,21,0,0,0,3,0,3,NA,2019
315,Chapecoense,6,Nulo,3,zag,Ruan,95860,21,0,0,0,1,0,1,NA,2019
356,Fortaleza,6,Nulo,4,mei,Araruna,95660,21,0,0.85,4,3.2,0.16,3.04,NA,2019
265,Bahia,7,Provável,5,ata,Artur,95799,21,0,3.4,18,11.61,2.31,9.299999999999999,NA,2019
267,Vasco,6,Nulo,5,ata,Hugo Borges,95875,21,0,0,0,2,0,2,NA,2019
354,Ceará,2,Dúvida,4,mei,Lima,96340,21,0,5.39,7,6.7,0,6.7,NA,2019
263,Botafogo,7,Provável,4,mei,Gustavo Bochecha,95798,21,0,1.41,14,5.49,-1.22,6.71,NA,2019
314,Avaí,6,Nulo,3,zag,Maurício,96464,21,0,0,0,3,0,3,NA,2019
290,Goiás,6,Nulo,2,lat,Kevin ,91888,21,0,1.97,4,6.04,0,6.04,NA,2019
356,Fortaleza,7,Provável,3,zag,Quintero,96382,21,0,1.43,21,3.21,0.35,2.86,NA,2019
285,Internacional,6,Nulo,1,gol,Daniel,96468,21,0,0,0,3,0,3,NA,2019
354,Ceará,5,Contundido,5,ata,João Paulo,91972,21,0,0,0,3,0,3,NA,2019
266,Fluminense,7,Provável,5,ata,Yony González,97080,21,0,5.55,17,12.29,-0.09,12.379999999999999,NA,2019
290,Goiás,6,Nulo,5,ata,Giovanny ,92085,21,0,-1.6,1,1.24,0,1.24,NA,2019
266,Fluminense,7,Provável,4,mei,Allan,96652,21,0,0.5,16,1.96,-0.11,2.07,NA,2019
314,Avaí,6,Nulo,1,gol,Léo Lopes,96965,21,0,0,0,1,0,1,NA,2019
315,Chapecoense,7,Provável,5,ata,Arthur Gomes,96966,21,0,2.64,17,4.78,0,4.78,NA,2019
285,Internacional,7,Provável,6,tec,Odair Hellmann,92273,21,0,4.38,21,10.84,-0.82,11.66,NA,2019
267,Vasco,7,Provável,4,mei,Raul,92496,21,0,4.89,17,8.33,0,8.33,NA,2019
265,Bahia,7,Provável,3,zag,Juninho,92182,21,0,3.98,11,6.17,1.12,5.05,NA,2019
285,Internacional,6,Nulo,2,lat,Dudu,97133,21,0,0,0,3,0,3,NA,2019
264,Corinthians,6,Nulo,5,ata,Janderson,97245,21,0,1.8,4,1.23,0,1.23,NA,2019
356,Fortaleza,6,Nulo,5,ata,André Luís,92146,21,0,2.04,12,3.75,0,3.75,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Ramón Martínez,92155,21,0,1.78,7,4.73,0,4.73,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Daniel,97349,21,0,0,0,1,0,1,NA,2019
265,Bahia,7,Provável,4,mei,Ronaldo,92981,21,0,3.68,8,4.29,0,4.29,NA,2019
275,Palmeiras,6,Nulo,5,ata,Deyverson,92708,21,0,4.02,9,9.84,0,9.84,NA,2019
264,Corinthians,6,Nulo,4,mei,Mantuan,97315,21,0,0,0,2,0,2,NA,2019
315,Chapecoense,6,Nulo,5,ata,Renato Kayzer,92696,21,0,1.05,8,2.28,0,2.28,NA,2019
265,Bahia,6,Nulo,4,mei,Fernando Medeiros,92841,21,0,0,0,2,0,2,NA,2019
264,Corinthians,2,Dúvida,4,mei,Mateus Vital,93108,21,0,4.77,13,7.48,0,7.48,NA,2019
263,Botafogo,6,Nulo,5,ata,Pachu,97352,21,0,0,0,1,0,1,NA,2019
276,São Paulo,6,Nulo,5,ata,Marcos Calazans,97452,21,0,0.17,3,2.38,0,2.38,NA,2019
265,Bahia,6,Nulo,4,mei,Shaylon,97520,21,0,0.32,6,2.99,0,2.99,NA,2019
315,Chapecoense,5,Contundido,5,ata,Thiago Santos,93151,21,0,0,0,3,0,3,NA,2019
265,Bahia,6,Nulo,4,mei,Lepu,97522,21,0,0,0,2,0,2,NA,2019
277,Santos,6,Nulo,4,mei,Jobson,93377,21,0,0,0,4,0,4,NA,2019
267,Vasco,6,Nulo,3,zag,Ricardo,99881,21,0,3.3,11,7.1,0,7.1,NA,2019
263,Botafogo,6,Nulo,3,zag,Joel Carli,93414,21,0,1.81,15,6.17,0,6.17,NA,2019
277,Santos,6,Nulo,2,lat,Alan Cardoso,93785,21,0,0,0,3,0,3,NA,2019
282,Atlético-MG,5,Contundido,1,gol,Michael,93659,21,0,0,0,1,0,1,NA,2019
356,Fortaleza,6,Nulo,5,ata,Matheus Alessandro,97527,21,0,0.75,2,2.19,0,2.19,NA,2019
267,Vasco,6,Nulo,4,mei,Andrey,93787,21,0,2.55,11,4.9,0,4.9,NA,2019
277,Santos,2,Dúvida,2,lat,Felipe Jonatan,101708,21,0,3.35,15,9,0.29,8.71,NA,2019
341,CSA,6,Nulo,5,ata,Alisson Safira,93782,21,0,3.2,2,4.48,0,4.48,NA,2019
266,Fluminense,3,Suspenso,3,zag,Frazan,97528,21,0,0.18,7,0.8,-1.22,2.02,NA,2019
315,Chapecoense,6,Nulo,3,zag,Hiago,97535,21,0,-0.5,1,1.45,0,1.45,NA,2019
263,Botafogo,7,Provável,2,lat,Marcinho,93797,21,0,3.8,15,6.81,-0.05,6.859999999999999,NA,2019
315,Chapecoense,6,Nulo,2,lat,Bryan,97536,21,0,1.38,7,2.71,0,2.71,NA,2019
285,Internacional,6,Nulo,1,gol,Keiller,93834,21,0,0,0,2,0,2,NA,2019
277,Santos,6,Nulo,1,gol,John Victor,94044,21,0,0,0,1,0,1,NA,2019
354,Ceará,6,Nulo,1,gol,Lucas França,93869,21,0,4,1,2.36,0,2.36,NA,2019
266,Fluminense,7,Provável,4,mei,Daniel,93791,21,0,1.49,14,4.33,-0.25,4.58,NA,2019
282,Atlético-MG,6,Nulo,1,gol,Fernando,97543,21,0,0,0,1,0,1,NA,2019
267,Vasco,7,Provável,4,mei,Marcos Júnior,93893,21,0,2.08,13,3.75,0,3.75,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Tomás Andrade,97619,21,0,0.69,10,3.82,0,3.82,NA,2019
282,Atlético-MG,7,Provável,1,gol,Cleiton,93882,21,0,2.59,10,3.68,0,3.68,NA,2019
341,CSA,7,Provável,4,mei,Dawhan,97780,21,0,1.55,17,5.89,-0.37,6.26,NA,2019
275,Palmeiras,6,Nulo,4,mei,Matheus Fernandes,94067,21,0,1.45,4,3.92,0.05,3.87,NA,2019
277,Santos,7,Provável,3,zag,Lucas Veríssimo,93368,21,0,3.93,19,8.73,-0.26,8.99,NA,2019
262,Flamengo,6,Nulo,3,zag,Rafael,97902,21,0,-1.2,1,0.73,0,0.73,NA,2019
283,Cruzeiro,6,Nulo,2,lat,Rafael Santos,97907,21,0,1.65,2,0.9,0,0.9,NA,2019
267,Vasco,7,Provável,5,ata,Ribamar,94068,21,0,2.83,4,2.27,0,2.27,NA,2019
282,Atlético-MG,7,Provável,6,tec,Rodrigo Santana,97922,21,0,3.8,20,10.89,0,10.89,NA,2019
354,Ceará,6,Nulo,4,mei,William Oliveira,94297,21,0,1.18,5,3.04,0,3.04,NA,2019
282,Atlético-MG,6,Nulo,4,mei,Alessandro Vinícius,94495,21,0,0,0,1,0,1,NA,2019
277,Santos,7,Provável,4,mei,Diego Pituca,94156,21,0,1.53,19,3.25,-0.59,3.84,NA,2019
284,Grêmio,5,Contundido,5,ata,Felipe Vizeu,94138,21,0,0.67,9,2.41,0,2.41,NA,2019
264,Corinthians,6,Nulo,4,mei,Fessin,97994,21,0,0,0,2,0,2,NA,2019
275,Palmeiras,6,Nulo,4,mei,Raphael Veiga,94509,21,0,3.21,7,7.88,0,7.88,NA,2019
315,Chapecoense,6,Nulo,5,ata,Dalberto,97995,21,0,0,0,3,0,3,NA,2019
284,Grêmio,6,Nulo,4,mei,Jhonata,97993,21,0,0,0,1,0,1,NA,2019
341,CSA,7,Provável,4,mei,Jonatan Gomez,94857,21,0,4.08,13,5.22,0.82,4.3999999999999995,NA,2019
341,CSA,6,Nulo,5,ata,Jarro Pedroso,94542,21,0,0.5,1,1.69,-0.31,2,NA,2019
293,Athlético-PR,6,Nulo,4,mei,Erick,98022,21,0,0.03,6,0.77,0,0.77,NA,2019
276,São Paulo,6,Nulo,4,mei,Lucas Fernandes,94931,21,0,0,0,2,0,2,NA,2019
265,Bahia,6,Nulo,4,mei,Marco Antônio,94975,21,0,0,0,3,0,3,NA,2019
293,Athlético-PR,7,Provável,6,tec,Tiago Nunes,98057,21,0,3.78,20,10.51,0.59,9.92,NA,2019
293,Athlético-PR,7,Provável,4,mei,Bruno Guimarães,98352,21,0,4.49,14,12.26,-0.25,12.51,NA,2019
