rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
14,262,292,1,0,Flamengo,Sport,2014,10/08/2014 16:00,Maracanã
14,265,290,1,0,Bahia,Goiás,2014,09/08/2014 18:30,Fonte Nova
14,266,294,1,1,Fluminense,Coritiba,2014,09/08/2014 21:00,Maracanã
14,276,287,3,1,São Paulo,Vitória,2014,10/08/2014 18:30,Morumbi
14,277,264,0,1,Santos,Corinthians,2014,10/08/2014 16:00,Vila Belmiro
14,282,275,2,1,Atlético-MG,Palmeiras,2014,10/08/2014 18:30,Independência
14,285,284,2,0,Internacional,Grêmio,2014,10/08/2014 16:00,Beira-Rio
14,288,283,0,0,Criciúma,Cruzeiro,2014,09/08/2014 18:30,Estádio Heriberto Hülse
14,293,263,2,0,Atlético-PR,Botafogo,2014,10/08/2014 16:00,Arena da Baixada
14,315,316,0,1,Chapecoense,Figueirense,2014,10/08/2014 18:30,Arena Condá
