rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
7,263,287,1,1,Botafogo,Vitória,2014,25/05/2014 18:30,Moacyrzão
7,265,266,0,1,Bahia,Fluminense,2014,24/05/2014 18:30,Arena Barueri
7,276,284,1,0,São Paulo,Grêmio,2014,24/05/2014 21:00,Morumbi
7,277,262,0,0,Santos,Flamengo,2014,25/05/2014 16:00,Morumbi
7,282,288,0,0,Atlético-MG,Criciúma,2014,25/05/2014 18:30,João Lamego
7,285,283,1,3,Internacional,Cruzeiro,2014,25/05/2014 18:30,Estádio Centenário
7,292,264,1,4,Sport,Corinthians,2014,25/05/2014 16:00,Ilha do Retiro
7,293,294,2,0,Atlético-PR,Coritiba,2014,25/05/2014 16:00,Willie Davids
7,315,275,2,0,Chapecoense,Palmeiras,2014,25/05/2014 18:30,Arena Condá
7,316,290,0,1,Figueirense,Goiás,2014,25/05/2014 16:00,Orlando Scarpelli
