rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
6,262,265,1,1,Flamengo,Bahia,2014,21/05/2014 19:30,Moacyrzão
6,264,293,1,1,Corinthians,Atlético-PR,2014,21/05/2014 22:00,Canindé
6,266,276,5,2,Fluminense,São Paulo,2014,21/05/2014 22:00,Maracanã
6,275,316,1,0,Palmeiras,Figueirense,2014,22/05/2014 19:30,Arena da Fonte
6,283,292,2,0,Cruzeiro,Sport,2014,21/05/2014 21:00,Mineirão
6,284,263,2,1,Grêmio,Botafogo,2014,21/05/2014 22:00,Arena do Grêmio
6,287,282,2,3,Vitória,Atlético-MG,2014,22/05/2014 21:00,Joia da Princesa
6,288,315,1,0,Criciúma,Chapecoense,2014,21/05/2014 21:00,Estádio Heriberto Hülse
6,290,277,2,2,Goiás,Santos,2014,22/05/2014 19:30,Serra Dourada
6,294,285,1,1,Coritiba,Internacional,2014,21/05/2014 19:30,Couto Pereira
