atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
37608,Cristian,32,2015,264,Corinthians,4,mei,10,0,1.03,8.16,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37657,Edu Dracena,32,2015,264,Corinthians,3,zag,14,0,3.78,13.14,13.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38067,Danilo,32,2015,264,Corinthians,4,mei,25,-0.5,-0.04,5.470000000000001,5.69,-0.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
38315,Jadson,32,2015,264,Corinthians,4,mei,29,1.2,5.29,18.18,18.39,-0.21,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
38398,Renato Augusto,32,2015,264,Corinthians,4,mei,26,0.8,3.92,9.07,12.46,-3.39,5,4,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA
38523,Edílson,32,2015,264,Corinthians,2,lat,14,2.9,2.51,12.989999999999998,12.29,0.7,3,2,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,NA
38959,Vagner Love,32,2015,264,Corinthians,5,ata,25,9.4,5.48,11.89,12.72,-0.83,2,5,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
42234,Cássio,32,2015,264,Corinthians,1,gol,30,5,4.99,20.88,21.08,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
42500,Fagner,32,2015,264,Corinthians,2,lat,22,0,4.56,12.38,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
45125,Tite,32,2015,264,Corinthians,6,tec,31,4.82,4.68,17.35,17.53,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
51413,Walter,32,2015,264,Corinthians,1,gol,2,0,13.55,8.99,8.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
52190,Ralf,32,2015,264,Corinthians,4,mei,25,7.2,2.96,11.85,12.49,-0.64,5,2,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,NA
54395,Elias,32,2015,264,Corinthians,4,mei,20,-0.4,4.36,10.629999999999999,11.67,-1.04,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,NA
60852,Uendel,32,2015,264,Corinthians,2,lat,15,0,6.62,12.67,12.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
61033,Rodriguinho,32,2015,264,Corinthians,4,mei,6,0,4.03,3.38,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
61149,Lucca,32,2015,264,Corinthians,5,ata,5,-0.1,-0.24,3.3699999999999997,3.78,-0.41,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
68787,Lincom,32,2015,264,Corinthians,5,ata,1,0,-1,3.83,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
68923,Gil,32,2015,264,Corinthians,3,zag,28,8.4,3.73,20.130000000000003,19.37,0.76,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,NA
70944,Bruno Henrique,32,2015,264,Corinthians,4,mei,17,0,1.95,4.66,4.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73375,Felipe,32,2015,264,Corinthians,3,zag,20,5.8,3.5,10.6,9.37,1.23,1,2,0,0,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,NA
73635,Rildo,32,2015,264,Corinthians,5,ata,14,0,1.13,13.38,13.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
77500,Yago,32,2015,264,Corinthians,3,zag,7,6.4,2.67,7.48,6.07,1.41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA
80286,Matheus Vidotto,32,2015,264,Corinthians,1,gol,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
80287,Luciano,32,2015,264,Corinthians,5,ata,5,0,10.64,10.26,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
87225,Pedro Henrique,32,2015,264,Corinthians,3,zag,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
87228,Guilherme Arana,32,2015,264,Corinthians,2,lat,12,2.5,4.78,5.86,6,-0.14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,NA
87929,Matheus Vargas,32,2015,264,Corinthians,4,mei,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
88056,Malcom,32,2015,264,Corinthians,5,ata,25,4.4,3.75,10.07,9.23,0.84,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
88140,Isaac,32,2015,264,Corinthians,5,ata,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
88323,Ángel Romero,32,2015,264,Corinthians,5,ata,8,0,1.68,7.52,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
89479,Gustavo Tocantins,32,2015,264,Corinthians,5,ata,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
90297,Guilherme,32,2015,264,Corinthians,1,gol,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
90370,Matheus Pereira,32,2015,264,Corinthians,4,mei,1,0,0,0.82,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91509,Rodrigo Sam,32,2015,264,Corinthians,3,zag,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91714,Marciel,32,2015,264,Corinthians,4,mei,4,0,6.2,3.98,3.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91715,Matheus Cassini,32,2015,264,Corinthians,4,mei,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
91808,Caique,32,2015,264,Corinthians,1,gol,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92170,Gabriel Vasconcelos,32,2015,264,Corinthians,5,ata,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92189,Samuel,32,2015,264,Corinthians,2,lat,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92190,Gustavo Viera,32,2015,264,Corinthians,4,mei,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
92630,Claudinho,32,2015,264,Corinthians,5,ata,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
36650,Magno Alves,32,2015,266,Fluminense,5,ata,13,3.2,0.56,4.4799999999999995,4.06,0.42,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37662,Jonathan,32,2015,266,Fluminense,2,lat,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37688,Cícero,32,2015,266,Fluminense,4,mei,13,7.7,3.35,13.26,11.65,1.61,4,2,0,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,NA
38162,Fred,32,2015,266,Fluminense,5,ata,21,0,5.19,22.75,22.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38194,Antônio Carlos,32,2015,266,Fluminense,3,zag,17,0,1.78,7.44,7.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38279,Wellington Paulista,32,2015,266,Fluminense,5,ata,19,2.9,1.12,8.36,7.99,0.37,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
38365,Henrique,32,2015,266,Fluminense,3,zag,8,0,2.17,5.42,5.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38431,Diego Cavalieri,32,2015,266,Fluminense,1,gol,30,0.4,4.33,13.94,15.18,-1.24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
38440,Pierre,32,2015,266,Fluminense,4,mei,14,0,1.16,5.17,5.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
39572,Renato,32,2015,266,Fluminense,2,lat,12,0,2.46,4.58,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
