atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36650,Magno Alves,19,2015,266,Fluminense,5,ata,10,0,0.38,3.81,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
36802,Ronaldinho Gaúcho,19,2015,266,Fluminense,4,mei,4,-2.7,-1.03,10.5,11.86,-1.36,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37688,Cícero,19,2015,266,Fluminense,4,mei,3,16.8,6.4,17.15,12.86,4.29,4,3,1,0,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,NA
38162,Fred,19,2015,266,Fluminense,5,ata,14,15.8,6.31,29,26.74,2.26,3,3,0,0,1,4,1,0,0,2,0,0,0,0,0,0,0,0,0,NA
38194,Antônio Carlos,19,2015,266,Fluminense,3,zag,14,0,1.7,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38279,Wellington Paulista,19,2015,266,Fluminense,5,ata,10,4.3,1.24,9.91,8.73,1.18,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
38365,Henrique,19,2015,266,Fluminense,3,zag,6,0,2.43,5.89,5.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38431,Diego Cavalieri,19,2015,266,Fluminense,1,gol,18,0,5.68,17.98,17.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38440,Pierre,19,2015,266,Fluminense,4,mei,11,0,1.34,6.11,6.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
39572,Renato,19,2015,266,Fluminense,2,lat,8,0,3.52,5.47,5.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
42222,Osvaldo,19,2015,266,Fluminense,5,ata,4,0.7,-0.18,7.930000000000001,8.39,-0.46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
49673,Júlio César,19,2015,266,Fluminense,1,gol,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
62047,Jean,19,2015,266,Fluminense,4,mei,17,2.4,1.95,13.62,13.67,-0.05,0,4,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,NA
62137,Enderson Moreira,19,2015,266,Fluminense,6,tec,17,4.66,3.6,14.030000000000001,13.56,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
