atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36650,Magno Alves,23,2015,266,Fluminense,5,ata,11,0,0.32,3.63,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
36802,Ronaldinho Gaúcho,23,2015,266,Fluminense,4,mei,5,0,-1.34,10.61,10.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37688,Cícero,23,2015,266,Fluminense,4,mei,7,0,4.6,10.379999999999999,11.04,-0.66,3,5,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,NA,NA
38162,Fred,23,2015,266,Fluminense,5,ata,15,0,5.86,23.87,23.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38194,Antônio Carlos,23,2015,266,Fluminense,3,zag,15,0,1.45,6.88,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38279,Wellington Paulista,23,2015,266,Fluminense,5,ata,14,-3.3,1.21,6.699999999999999,7.35,-0.65,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA
38365,Henrique,23,2015,266,Fluminense,3,zag,8,0.5,2.17,5.14,5.42,-0.28,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA
38431,Diego Cavalieri,23,2015,266,Fluminense,1,gol,21,2.7,4.9,16.24,15.61,0.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA
38440,Pierre,23,2015,266,Fluminense,4,mei,12,0.2,1.25,4.29,5.2,-0.91,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,NA
39572,Renato,23,2015,266,Fluminense,2,lat,11,0,2.97,4.84,4.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
42222,Osvaldo,23,2015,266,Fluminense,5,ata,6,-2.7,-0.47,6.41,7.16,-0.75,3,4,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA
49673,Júlio César,23,2015,266,Fluminense,1,gol,1,0,-1,1.45,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
62047,Jean,23,2015,266,Fluminense,4,mei,21,8.9,2.2,16.39,14.57,1.82,0,5,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,NA,NA
62137,Enderson Moreira,23,2015,266,Fluminense,6,tec,21,1.75,3.26,12.98,12.81,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
68884,Klever,23,2015,266,Fluminense,1,gol,1,0,-2,2.08,2.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
68887,Gum,23,2015,266,Fluminense,3,zag,17,1.5,2.61,12.61,13.37,-0.76,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
71090,João Filipe,23,2015,266,Fluminense,3,zag,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
71162,Vinícius,23,2015,266,Fluminense,4,mei,12,0,3.39,11.45,11.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
71892,Wellington Silva,23,2015,266,Fluminense,2,lat,18,4.7,4.76,15.73,15.81,-0.08,5,2,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,NA,NA
72097,Giovanni,23,2015,266,Fluminense,2,lat,12,0,3.31,14.15,14.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
