atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
37608,Cristian,7,2015,264,Corinthians,4,mei,4,2.9,2.75,10.24,10.07,0.17,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,NA
37657,Edu Dracena,7,2015,264,Corinthians,3,zag,7,-0.6,3.75,10.200000000000001,11.55,-1.35,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
38067,Danilo,7,2015,264,Corinthians,4,mei,5,2.1,0.06,8.049999999999999,7.89,0.16,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38229,Fábio Santos,7,2015,264,Corinthians,2,lat,6,-1.7,4.92,13.57,15.85,-2.28,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
38315,Jadson,7,2015,264,Corinthians,4,mei,6,8.6,5.05,19.19,18.73,0.46,0,7,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,NA
38398,Renato Augusto,7,2015,264,Corinthians,4,mei,4,5.3,2.38,14.12,13.04,1.08,3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
38523,Edílson,7,2015,264,Corinthians,2,lat,4,0,4.67,14.28,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38959,Vagner Love,7,2015,264,Corinthians,5,ata,4,8.7,1.48,11.31,9.09,2.22,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,NA
42234,Cássio,7,2015,264,Corinthians,1,gol,7,1.2,5.34,20.34,20.78,-0.44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA
42500,Fagner,7,2015,264,Corinthians,2,lat,4,0.7,2.85,10.01,10.61,-0.6,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
45125,Tite,7,2015,264,Corinthians,6,tec,7,3.08,3.82,15.879999999999999,16.09,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
51413,Walter,7,2015,264,Corinthians,1,gol,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
52190,Ralf,7,2015,264,Corinthians,4,mei,5,1.8,1.78,12.54,12.25,0.29,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,NA
54395,Elias,7,2015,264,Corinthians,4,mei,2,0,0,10.88,10.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
