clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,1,4,2019
263,Botafogo,1,17,2019
264,Corinthians,1,11,2019
265,Bahia,1,7,2019
266,Fluminense,1,14,2019
267,Vasco,1,18,2019
275,Palmeiras,1,2,2019
276,São Paulo,1,5,2019
277,Santos,1,9,2019
282,Atlético-MG,1,8,2019
283,Cruzeiro,1,15,2019
284,Grêmio,1,13,2019
285,Internacional,1,16,2019
290,Goiás,1,10,2019
293,Athlético-PR,1,3,2019
314,Avaí,1,12,2019
315,Chapecoense,1,6,2019
341,CSA,1,20,2019
354,Ceará,1,1,2019
356,Fortaleza,1,19,2019
