clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,5,9,2019
263,Botafogo,5,7,2019
264,Corinthians,5,8,2019
265,Bahia,5,11,2019
266,Fluminense,5,13,2019
267,Vasco,5,20,2019
275,Palmeiras,5,1,2019
276,São Paulo,5,3,2019
277,Santos,5,4,2019
282,Atlético-MG,5,2,2019
283,Cruzeiro,5,15,2019
284,Grêmio,5,19,2019
285,Internacional,5,5,2019
290,Goiás,5,6,2019
293,Athlético-PR,5,10,2019
314,Avaí,5,17,2019
315,Chapecoense,5,16,2019
341,CSA,5,18,2019
354,Ceará,5,12,2019
356,Fortaleza,5,14,2019
