clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,6,6,2019
263,Botafogo,6,11,2019
264,Corinthians,6,3,2019
265,Bahia,6,8,2019
266,Fluminense,6,15,2019
267,Vasco,6,20,2019
275,Palmeiras,6,1,2019
276,São Paulo,6,4,2019
277,Santos,6,5,2019
282,Atlético-MG,6,2,2019
283,Cruzeiro,6,16,2019
284,Grêmio,6,18,2019
285,Internacional,6,7,2019
290,Goiás,6,10,2019
293,Athlético-PR,6,12,2019
314,Avaí,6,19,2019
315,Chapecoense,6,13,2019
341,CSA,6,17,2019
354,Ceará,6,9,2019
356,Fortaleza,6,14,2019
