clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,2,7,2019
263,Botafogo,2,12,2019
264,Corinthians,2,10,2019
265,Bahia,2,9,2019
266,Fluminense,2,19,2019
267,Vasco,2,20,2019
275,Palmeiras,2,4,2019
276,São Paulo,2,1,2019
277,Santos,2,3,2019
282,Atlético-MG,2,2,2019
283,Cruzeiro,2,14,2019
284,Grêmio,2,17,2019
285,Internacional,2,13,2019
290,Goiás,2,11,2019
293,Athlético-PR,2,6,2019
314,Avaí,2,16,2019
315,Chapecoense,2,8,2019
341,CSA,2,18,2019
354,Ceará,2,5,2019
356,Fortaleza,2,15,2019
