clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,9,5,2019
263,Botafogo,9,4,2019
264,Corinthians,9,9,2019
265,Bahia,9,6,2019
266,Fluminense,9,16,2019
267,Vasco,9,18,2019
275,Palmeiras,9,1,2019
276,São Paulo,9,8,2019
277,Santos,9,2,2019
282,Atlético-MG,9,3,2019
283,Cruzeiro,9,14,2019
284,Grêmio,9,13,2019
285,Internacional,9,7,2019
290,Goiás,9,12,2019
293,Athlético-PR,9,10,2019
314,Avaí,9,20,2019
315,Chapecoense,9,15,2019
341,CSA,9,19,2019
354,Ceará,9,11,2019
356,Fortaleza,9,17,2019
