clube_id,clube,rodada_id,clube_rank,ano
262,Flamengo,7,4,2019
263,Botafogo,7,7,2019
264,Corinthians,7,9,2019
265,Bahia,7,6,2019
266,Fluminense,7,16,2019
267,Vasco,7,20,2019
275,Palmeiras,7,1,2019
276,São Paulo,7,8,2019
277,Santos,7,3,2019
282,Atlético-MG,7,2,2019
283,Cruzeiro,7,15,2019
284,Grêmio,7,18,2019
285,Internacional,7,5,2019
290,Goiás,7,12,2019
293,Athlético-PR,7,10,2019
314,Avaí,7,19,2019
315,Chapecoense,7,13,2019
341,CSA,7,17,2019
354,Ceará,7,11,2019
356,Fortaleza,7,14,2019
