atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
78604,Andrey,38,2014,263,Botafogo,1,gol,4,0,2.8,1.57,1.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
79973,Helton Leite,38,2014,263,Botafogo,1,gol,3,7.6,8.3,4.03,4.48,-0.45,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
68995,Régis Souza,38,2014,263,Botafogo,2,lat,13,9.6,2.4,7.49,6.14,1.35,2,4,0,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,0,NA
38370,André Bahia,38,2014,263,Botafogo,3,zag,25,4.8,2.65,5.07,4.79,0.28,1,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA
79339,Dankler,38,2014,263,Botafogo,3,zag,18,13.4,0.54,6.699999999999999,4.89,1.81,1,6,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,0,NA
89493,Igor Rabello,38,2014,263,Botafogo,3,zag,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37645,Marcelo Mattos,38,2014,263,Botafogo,4,mei,5,2.7,-0.22,2.84,2.26,0.58,1,6,0,0,0,1,0,0,0,4,3,0,1,0,0,0,0,0,0,NA
61985,Airton,38,2014,263,Botafogo,4,mei,24,6,2.28,4.71,3.82,0.89,4,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,NA
78605,Gabriel,38,2014,263,Botafogo,4,mei,34,9.3,3.87,16.560000000000002,15.64,0.92,1,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,NA
82472,Fabiano,38,2014,263,Botafogo,4,mei,5,-0.9,0.1,1.8699999999999999,2.05,-0.18,1,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,NA
82474,Gegê,38,2014,263,Botafogo,4,mei,9,-0.1,0.22,2.39,2.4,-0.01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
86836,Sidney,38,2014,263,Botafogo,4,mei,5,0,-1.52,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
89253,Andreazzi,38,2014,263,Botafogo,4,mei,7,-0.5,0.8,0.75,0.96,-0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
78012,Yuri Mamute,38,2014,263,Botafogo,5,ata,17,2.9,1.52,4.14,3.96,0.18,4,5,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,NA
79038,Murilo,38,2014,263,Botafogo,5,ata,11,1.3,0.88,1.3699999999999999,1.18,0.19,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
88987,Bruno Correa,38,2014,263,Botafogo,5,ata,7,-0.6,0.5,1.65,1.66,-0.01,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
89921,Maikon,38,2014,263,Botafogo,5,ata,2,-1.1,-1.45,0.79,0.8,-0.01,3,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,NA
39850,Vagner Mancini,38,2014,263,Botafogo,6,tec,37,4.95,2.7,9.51,9,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
42234,Cássio,38,2014,264,Corinthians,1,gol,35,-2,2.78,16.89,15.88,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
51413,Walter,38,2014,264,Corinthians,1,gol,4,0,3.35,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
69051,Danilo Fernandes,38,2014,264,Corinthians,1,gol,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38229,Fábio Santos,38,2014,264,Corinthians,2,lat,35,12.7,4.42,20.9,18.24,2.66,2,3,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,NA
42500,Fagner,38,2014,264,Corinthians,2,lat,35,3.3,3.54,13.68,13.31,0.37,1,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,NA
60852,Uendel,38,2014,264,Corinthians,2,lat,6,0,2.82,4.95,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
87228,Guilherme Arana,38,2014,264,Corinthians,2,lat,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
52618,Anderson Martins,38,2014,264,Corinthians,3,zag,17,1,2.68,9.36,9.9,-0.54,0,4,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
73375,Felipe,38,2014,264,Corinthians,3,zag,11,-2,4.17,2.26,2.94,-0.68,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA
87225,Pedro Henrique,38,2014,264,Corinthians,3,zag,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38067,Danilo,38,2014,264,Corinthians,4,mei,23,3.2,1.93,3.64,4.46,-0.82,0,3,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
38315,Jadson,38,2014,264,Corinthians,4,mei,30,-1.1,2.39,9.879999999999999,11.26,-1.38,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
38398,Renato Augusto,38,2014,264,Corinthians,4,mei,30,6.5,3.32,11.149999999999999,9.86,1.29,2,8,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,NA
