atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
68873,Paulo Victor,14,2014,262,Flamengo,1,gol,6,8,7.85,8.72,7.79,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA
78086,César,14,2014,262,Flamengo,1,gol,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37701,Léo Moura,14,2014,262,Flamengo,2,lat,12,5.8,1.08,10.219999999999999,9.37,0.85,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA
69177,Léo,14,2014,262,Flamengo,2,lat,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
71602,João Paulo,14,2014,262,Flamengo,2,lat,7,11.2,3.73,8.41,5.84,2.57,2,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA
37684,Chicão,14,2014,262,Flamengo,3,zag,5,0,2.82,8.77,8.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
68958,Wallace,14,2014,262,Flamengo,3,zag,14,3.9,3.61,15.75,15.11,0.64,4,2,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,NA
74103,Frauches,14,2014,262,Flamengo,3,zag,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
78895,Marcelo,14,2014,262,Flamengo,3,zag,3,5.7,6.43,4.67,4.42,0.25,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,NA
38311,Márcio Araújo,14,2014,262,Flamengo,4,mei,11,0,3.54,11.69,11.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
50301,Everton,14,2014,262,Flamengo,4,mei,8,3.8,2.78,13.17,12.44,0.73,6,2,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,NA
69268,Víctor Cáceres,14,2014,262,Flamengo,4,mei,6,1.3,0.75,8.370000000000001,7.65,0.72,3,6,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,NA
72768,Muralha,14,2014,262,Flamengo,4,mei,2,0,-0.1,4.07,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
73918,Canteros,14,2014,262,Flamengo,4,mei,3,-2.6,0.33,5.89,7.34,-1.45,1,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
74060,Luiz Antonio,14,2014,262,Flamengo,4,mei,13,2.1,1.27,5.96,5.52,0.44,3,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
81121,Mugni,14,2014,262,Flamengo,4,mei,12,-0.6,2.35,4.65,4.98,-0.33,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
84320,Recife,14,2014,262,Flamengo,4,mei,2,0,-0.2,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37673,Alecsandro,14,2014,262,Flamengo,5,ata,13,-0.6,2.94,8.53,8.92,-0.39,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA
72893,Eduardo Da Silva,14,2014,262,Flamengo,5,ata,2,7.5,3.75,11.09,9.21,1.88,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,NA
78578,Paulinho,14,2014,262,Flamengo,5,ata,12,1.1,1.73,9.13,9.05,0.08,2,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
80337,Arthur,14,2014,262,Flamengo,5,ata,4,0.7,0.23,2.13,2.19,-0.06,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
80913,Nixon,14,2014,262,Flamengo,5,ata,4,0,0.87,3.57,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
41327,Vanderlei Luxemburgo,14,2014,262,Flamengo,6,tec,3,4.3,3.45,9.99,9.16,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
68872,Marcelo Lomba,14,2014,265,Bahia,1,gol,12,11,1.37,6.4399999999999995,4.31,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA
73517,Douglas Pires,14,2014,265,Bahia,1,gol,1,0,-1,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
50346,Guilherme Santos,14,2014,265,Bahia,2,lat,6,3.6,-0.2,4.36,3.77,0.59,1,6,0,0,0,0,0,0,0,2,3,0,1,0,1,0,0,0,0,NA
