atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
68873,Paulo Victor,19,2014,262,Flamengo,1,gol,11,7.5,6.95,8.63,8.64,-0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,NA,NA
78086,César,19,2014,262,Flamengo,1,gol,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37701,Léo Moura,19,2014,262,Flamengo,2,lat,17,4.5,2.9,11.13,10.33,0.8,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,NA,NA
71602,João Paulo,19,2014,262,Flamengo,2,lat,12,-1.2,3.48,4.08,4.42,-0.34,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA
37684,Chicão,19,2014,262,Flamengo,3,zag,6,3.1,2.87,9.21,8.99,0.22,0,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,NA,NA
74103,Frauches ,19,2014,262,Flamengo,3,zag,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
78646,Fernando Fernandes,19,2014,262,Flamengo,3,zag,1,0,-0.3,0.81,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
78895,Marcelo,19,2014,262,Flamengo,3,zag,8,3,5.45,4.29,4.88,-0.59,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,NA,NA
84318,Samir ,19,2014,262,Flamengo,3,zag,9,0,3.78,13.05,13.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38311,Márcio Araújo,19,2014,262,Flamengo,4,mei,16,6.1,3.25,12.559999999999999,12.12,0.44,2,4,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,NA,NA
72071,Amaral,19,2014,262,Flamengo,4,mei,8,-0.8,0,0.42000000000000004,0.81,-0.39,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,NA,NA
72768,Muralha,19,2014,262,Flamengo,4,mei,2,0,-0.1,4.07,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
73515,Gabriel,19,2014,262,Flamengo,4,mei,7,1,0.07,5.14,4.97,0.17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
73918,Canteros,19,2014,262,Flamengo,4,mei,8,-0.1,-0.07,6.22,6.52,-0.3,2,6,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,NA,NA
79023,Mattheus,19,2014,262,Flamengo,4,mei,1,0,-1,0.76,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
81121,Mugni,19,2014,262,Flamengo,4,mei,17,0.7,2.99,5.62,5.88,-0.26,0,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA
84320,Recife,19,2014,262,Flamengo,4,mei,4,1.6,0.38,1.28,1.05,0.23,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA
37673,Alecsandro,19,2014,262,Flamengo,5,ata,16,3.5,2.52,8.81,8.97,-0.16,3,2,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA
