atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36540,Juan,20,2018,262,Flamengo,3,zag,0,0,1.55,5.74,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37245,Guto Ferreira,20,2018,315,Chapecoense,6,tec,0,0,3.87,8.3,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37281,Mano Menezes,20,2018,283,Cruzeiro,6,tec,0,3.66,3.65,10.6,10.77,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37604,Paulo André,20,2018,293,Atlético-PR,3,zag,0,0,4.12,7.57,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
37607,Michel Bastos,20,2018,292,Sport,4,mei,0,-0.8,1.9,4.33,4.03,-0.3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Nulo
37645,Marcelo Mattos,20,2018,267,Vasco,4,mei,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37655,Rafael Moura,20,2018,327,América-MG,5,ata,0,6.2,2.67,9.120000000000001,10.08,0.96,1,0,0,0,1,0,1,1,0,0,6,0,0,0,0,0,0,0,7,Provável
37656,Fábio,20,2018,283,Cruzeiro,1,gol,0,4.7,3.02,9.13,10.16,1.03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,Provável
37657,Edu Dracena,20,2018,275,Palmeiras,3,zag,0,1.7,1.28,5.0600000000000005,5.4,0.34,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,3,Suspenso
37662,Jonathan,20,2018,293,Atlético-PR,2,lat,0,0,4.54,9.77,9.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37674,Wagner,20,2018,267,Vasco,4,mei,0,0.7,2.78,10.850000000000001,9.21,-1.64,1,1,0,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,7,Provável
37688,Cícero,20,2018,284,Grêmio,4,mei,0,0,1.64,4.73,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37694,Henrique,20,2018,283,Cruzeiro,4,mei,0,0,2.59,8.52,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37701,Léo Moura,20,2018,284,Grêmio,2,lat,0,-0.3,5.49,11.66,10.53,-1.13,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,Nulo
37717,Fernando Henrique,20,2018,354,Ceará,1,gol,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37718,Arouca,20,2018,287,Vitória,4,mei,0,0,0.38,3.44,2.86,-0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37770,Marcelo Grohe,20,2018,284,Grêmio,1,gol,0,0,4.77,15.68,15.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37792,Edinho,20,2018,354,Ceará,4,mei,0,0,-0.05,3.16,3.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37798,Rafael Sobis,20,2018,283,Cruzeiro,5,ata,0,0,4.81,8.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37851,Maicosuel,20,2018,289,Paraná,4,mei,0,0,0.22,2.42,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
37899,Renan,20,2018,354,Ceará,1,gol,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38001,Anderson,20,2018,265,Bahia,1,gol,0,1,2.46,3.3,3.73,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,Nulo
38067,Danilo,20,2018,264,Corinthians,4,mei,0,0,1.25,2.97,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
