atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36540,Juan,22,2018,262,Flamengo,3,zag,NA,0,1.55,5.74,5.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37245,Guto Ferreira,22,2018,315,Chapecoense,6,tec,NA,2.95,3.58,8.14,8.39,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37281,Mano Menezes,22,2018,283,Cruzeiro,6,tec,NA,4.59,3.74,11.09,11.05,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37604,Paulo André,22,2018,293,Atlético-PR,3,zag,NA,0,4.12,7.57,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
37607,Michel Bastos,22,2018,292,Sport,4,mei,NA,0,1.9,4.49,4.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37645,Marcelo Mattos,22,2018,267,Vasco,4,mei,NA,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37655,Rafael Moura,22,2018,327,América-MG,5,ata,NA,-6,2.63,11.12,8.29,-2.83,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,Suspenso
37656,Fábio,22,2018,283,Cruzeiro,1,gol,NA,11,3.34,9.64,11.33,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,7,Provável
37657,Edu Dracena,22,2018,275,Palmeiras,3,zag,NA,0,1.28,5.4,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37662,Jonathan,22,2018,293,Atlético-PR,2,lat,NA,2.9,4.64,9.860000000000001,9.14,-0.72,0,2,0,0,0,0,0,0,0,1,2,0,1,0,1,0,0,0,7,Provável
37674,Wagner,22,2018,267,Vasco,4,mei,NA,-0.3,2.92,10.54,9.16,-1.38,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7,Provável
37688,Cícero,22,2018,284,Grêmio,4,mei,NA,4.4,2.35,6.34,5.75,-0.59,3,2,1,0,1,1,0,0,0,0,3,0,1,0,0,0,0,0,7,Provável
37694,Henrique,22,2018,283,Cruzeiro,4,mei,NA,0,2.46,8.61,8.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37701,Léo Moura,22,2018,284,Grêmio,2,lat,NA,8.7,5.78,10.53,11.95,1.42,3,6,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,7,Provável
37717,Fernando Henrique,22,2018,354,Ceará,1,gol,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37718,Arouca,22,2018,287,Vitória,4,mei,NA,0,0.38,2.86,2.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
37770,Marcelo Grohe,22,2018,284,Grêmio,1,gol,NA,0,4.77,15.68,15.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37792,Edinho,22,2018,354,Ceará,4,mei,NA,0.2,-0.3,2.52,2.73,0.21,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
37798,Rafael Sobis,22,2018,283,Cruzeiro,5,ata,NA,0,4.81,8.9,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
37851,Maicosuel,22,2018,289,Paraná,4,mei,NA,0,0.22,2.42,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
37899,Renan,22,2018,354,Ceará,1,gol,NA,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38001,Anderson,22,2018,265,Bahia,1,gol,NA,0,1.92,2.84,2.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
38067,Danilo,22,2018,264,Corinthians,4,mei,NA,-0.5,0.67,2.9699999999999998,2.63,-0.34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,Nulo
38100,Durval,22,2018,292,Sport,3,zag,NA,5.1,4.7,5.16,5.97,0.81,1,3,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,7,Provável
38109,Jefferson,22,2018,263,Botafogo,1,gol,NA,0,2.46,8.15,8.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
38140,Fernando Prass,22,2018,275,Palmeiras,1,gol,NA,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38162,Fred,22,2018,283,Cruzeiro,5,ata,NA,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38196,Maicon,22,2018,284,Grêmio,4,mei,NA,0,3.24,8.620000000000001,7.44,-1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
38229,Fábio Santos,22,2018,282,Atlético-MG,2,lat,NA,9.3,2.76,5.34,7.08,1.74,1,4,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,2,Dúvida
38277,Thiago Neves,22,2018,283,Cruzeiro,4,mei,NA,-1.4,2.11,9.99,8.49,-1.5,2,5,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,Dúvida
38279,Wellington Paulista,22,2018,315,Chapecoense,5,ata,NA,0,2.59,9.16,9.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38287,Roger,22,2018,264,Corinthians,5,ata,NA,-2.3,1.09,5.2,4.07,-1.13,0,2,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,7,Provável
38311,Márcio Araújo,22,2018,315,Chapecoense,4,mei,NA,3.7,2.3,3.91,4.45,0.54,2,1,0,0,0,0,0,0,0,4,2,0,1,0,0,0,0,0,7,Provável
38315,Jadson,22,2018,264,Corinthians,4,mei,NA,0,2.97,8.45,8.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
38350,Fernando Leal,22,2018,327,América-MG,1,gol,NA,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38394,Thiago Heleno,22,2018,293,Atlético-PR,3,zag,NA,0,3.02,8.87,8.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
38421,Rafinha,22,2018,283,Cruzeiro,4,mei,NA,1.7,2.35,7.01,7.09,0.08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,Provável
38505,Leandro Castan,22,2018,267,Vasco,3,zag,NA,0,0.45,7.28,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38506,Lima,22,2018,327,América-MG,3,zag,NA,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
38508,Eder Luis,22,2018,354,Ceará,5,ata,NA,0,0.93,3.67,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Contundido
38509,Diego Alves,22,2018,262,Flamengo,1,gol,NA,1.5,4.77,11.149999999999999,11.95,0.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,Provável
38523,Edílson,22,2018,283,Cruzeiro,2,lat,NA,4.6,2.12,6.89,7.33,0.44,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,Provável
38545,Felipe Melo,22,2018,275,Palmeiras,4,mei,NA,9.9,1.54,3.16,4.4,1.24,0,3,1,1,0,1,0,0,0,2,2,0,0,0,0,0,0,0,7,Provável
38573,Nilton,22,2018,265,Bahia,4,mei,NA,0,-0.5,5.32,5.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
38632,Matheus Ferraz,22,2018,327,América-MG,3,zag,NA,2,2.72,6.14,5.97,-0.17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,Provável
38695,David,22,2018,327,América-MG,4,mei,NA,0,0.67,2.42,2.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Nulo
