atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36540,Juan,18,2017,262,Flamengo,3,zag,8,4.1,4.23,6.680000000000001,6.65,-0.03,1,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,NA,NA
36612,Zé Roberto,18,2017,275,Palmeiras,2,lat,10,4.7,2.07,7.54,7.7,0.16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37281,Mano Menezes,18,2017,283,Cruzeiro,6,tec,18,6.57,3.83,12.379999999999999,13.18,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37306,Gilson Kleina,18,2017,303,Ponte Preta,6,tec,17,2.07,3.91,12.95,12.19,-0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37604,Paulo André,18,2017,293,Atlético-PR,3,zag,10,0,1.42,4.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37607,Michel Bastos,18,2017,275,Palmeiras,4,mei,9,0,1.22,4.78,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37608,Cristian,18,2017,264,Corinthians,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37623,Rafael Marques,18,2017,267,Vasco,3,zag,10,-0.4,0.57,2.3200000000000003,1.87,-0.45,2,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,NA,NA
37644,Rodrigo,18,2017,303,Ponte Preta,3,zag,12,6.9,3.62,8.969999999999999,9.61,0.64,2,3,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,NA,NA
37645,Marcelo Mattos,18,2017,267,Vasco,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37646,Betão,18,2017,314,Avaí,3,zag,17,-3.4,2.13,6.63,5.89,-0.74,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA
37653,Nilmar,18,2017,277,Santos,5,ata,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
