atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36540,Juan,38,2017,262,Flamengo,3,zag,13,0,4.02,6.12,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
36612,Zé Roberto,38,2017,275,Palmeiras,2,lat,15,0,2.27,7.38,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
36940,Oswaldo de Oliveira,38,2017,282,Atlético-MG,6,tec,13,6.08,4.7,11.77,12.08,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37281,Mano Menezes,38,2017,283,Cruzeiro,6,tec,37,1.08,3.7,12.43,12.32,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37306,Gilson Kleina,38,2017,315,Chapecoense,6,tec,32,3.22,3.83,12.55,12.06,-0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37604,Paulo André,38,2017,293,Atlético-PR,3,zag,20,0,1.74,3.81,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37607,Michel Bastos,38,2017,275,Palmeiras,4,mei,17,3.6,2.27,5.79,5.79,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,NA,NA
37608,Cristian,38,2017,284,Grêmio,4,mei,5,0,1.92,3.74,3.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37623,Rafael Marques,38,2017,267,Vasco,3,zag,15,0,1.02,1.88,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37644,Rodrigo,38,2017,303,Ponte Preta,3,zag,22,0,3.29,7.71,7.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37645,Marcelo Mattos,38,2017,267,Vasco,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37646,Betão,38,2017,314,Avaí,3,zag,36,2.9,2.47,7.640000000000001,7.32,-0.32,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,NA,NA
37653,Nilmar,38,2017,277,Santos,5,ata,2,0,-0.55,6.08,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37655,Rafael Moura,38,2017,282,Atlético-MG,5,ata,26,0.9,1.35,4.59,4.7,0.11,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,NA,NA
37656,Fábio,38,2017,283,Cruzeiro,1,gol,32,0,3.5,11.67,11.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37657,Edu Dracena,38,2017,275,Palmeiras,3,zag,25,0,3.08,9.29,9.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37662,Jonathan,38,2017,293,Atlético-PR,2,lat,28,4.9,3.68,8.79,8.84,0.05,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA
37673,Alecsandro,38,2017,294,Coritiba,5,ata,15,0,-0.19,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37674,Wagner,38,2017,267,Vasco,4,mei,19,0,1.9,4.89,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37688,Cícero,38,2017,284,Grêmio,4,mei,10,0,-0.81,4.28,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37694,Henrique,38,2017,283,Cruzeiro,4,mei,27,-2.3,2.2,5.11,4.48,-0.63,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA
37701,Léo Moura,38,2017,284,Grêmio,2,lat,15,0,3.51,9.67,9.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37705,Juan,38,2017,314,Avaí,4,mei,22,-0.5,1.45,4.630000000000001,4.19,-0.44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA
37718,Arouca,38,2017,275,Palmeiras,4,mei,1,0,1.2,4.95,4.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37770,Marcelo Grohe,38,2017,284,Grêmio,1,gol,22,0,3.64,10.04,10.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37792,Edinho,38,2017,294,Coritiba,4,mei,8,0,-0.08,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37798,Rafael Sobis,38,2017,283,Cruzeiro,5,ata,22,0,1.79,9.27,9.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37840,Gustavo,38,2017,314,Avaí,3,zag,3,0,-0.6,4.14,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37851,Maicosuel,38,2017,276,São Paulo,4,mei,12,0,2.63,5.9,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37919,Luis Fabiano,38,2017,267,Vasco,5,ata,12,0,4.69,11.3,11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37934,Roger Bernardo,38,2017,282,Atlético-MG,4,mei,11,0,1.33,4.73,4.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
37984,Aranha,38,2017,303,Ponte Preta,1,gol,35,8,3.55,11.16,12.45,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,NA,NA
38001,Anderson,38,2017,265,Bahia,1,gol,2,0,-2,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38021,Wendel,38,2017,303,Ponte Preta,4,mei,20,1.5,1.66,4.37,4.37,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
38062,Lugano,38,2017,276,São Paulo,3,zag,8,-3.5,-0.22,3.05,2.29,-0.76,2,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA
38067,Danilo,38,2017,264,Corinthians,4,mei,2,-0.1,0.2,4.04,3.87,-0.17,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38100,Durval,38,2017,292,Sport,3,zag,23,7.4,2.86,6.1499999999999995,7.22,1.07,1,3,0,0,0,1,0,1,0,3,1,0,1,0,1,0,0,0,NA,NA
38109,Jefferson,38,2017,263,Botafogo,1,gol,6,0,7.78,9.57,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38138,Jô,38,2017,264,Corinthians,5,ata,33,0,4.31,12.54,12.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
38140,Fernando Prass,38,2017,275,Palmeiras,1,gol,33,3.5,4.11,13.73,14.68,0.95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,NA,NA
38150,Marquinhos,38,2017,314,Avaí,4,mei,23,1.4,1.19,2.7,2.98,0.28,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA
38156,Artur Moraes,38,2017,315,Chapecoense,1,gol,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
