atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36540,Juan,17,2017,262,Flamengo,3,zag,7,5.9,4.25,6.29,6.68,0.39,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
36612,Zé Roberto,17,2017,275,Palmeiras,2,lat,9,0,1.78,7.54,7.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37281,Mano Menezes,17,2017,283,Cruzeiro,6,tec,17,3.86,3.67,12.3,12.38,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37306,Gilson Kleina,17,2017,303,Ponte Preta,6,tec,16,0,4.03,12.95,12.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37604,Paulo André,17,2017,293,Atlético-PR,3,zag,10,5,1.42,3.6399999999999997,4.6,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
37607,Michel Bastos,17,2017,275,Palmeiras,4,mei,9,0,1.22,4.78,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37608,Cristian,17,2017,264,Corinthians,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37623,Rafael Marques,17,2017,267,Vasco,3,zag,9,2.6,0.68,2.3299999999999996,2.32,-0.01,0,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA
37644,Rodrigo,17,2017,303,Ponte Preta,3,zag,11,0,3.32,8.97,8.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37645,Marcelo Mattos,17,2017,267,Vasco,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37646,Betão,17,2017,314,Avaí,3,zag,16,0.9,2.48,7.3,6.63,-0.67,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
37653,Nilmar,17,2017,277,Santos,5,ata,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37655,Rafael Moura,17,2017,282,Atlético-MG,5,ata,14,6.6,1.54,4.460000000000001,5.86,1.4,2,2,0,0,1,1,1,1,0,0,6,0,0,0,0,0,0,0,0,NA
37656,Fábio,17,2017,283,Cruzeiro,1,gol,17,11,3.68,11.59,13.7,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA
37657,Edu Dracena,17,2017,275,Palmeiras,3,zag,8,5.7,3.6,8.45,9.28,0.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA
37662,Jonathan,17,2017,293,Atlético-PR,2,lat,12,0,3.64,8.74,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37673,Alecsandro,17,2017,294,Coritiba,5,ata,10,1.2,-1.26,2.03,2.4,0.37,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
37674,Wagner,17,2017,267,Vasco,4,mei,7,0,1.14,4.96,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37688,Cícero,17,2017,276,São Paulo,4,mei,10,0,-0.81,4.28,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37694,Henrique,17,2017,283,Cruzeiro,4,mei,11,6.8,1.72,4.76,5.45,0.69,5,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,NA
37701,Léo Moura,17,2017,284,Grêmio,2,lat,4,0,6.02,11.81,11.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37705,Juan,17,2017,314,Avaí,4,mei,13,-4.6,0.98,4.44,3.52,-0.92,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,NA
37718,Arouca,17,2017,275,Palmeiras,4,mei,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37770,Marcelo Grohe,17,2017,284,Grêmio,1,gol,13,-2,0.91,7.53,6.9,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
37792,Edinho,17,2017,294,Coritiba,4,mei,4,0,-0.68,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37798,Rafael Sobis,17,2017,283,Cruzeiro,5,ata,10,2.6,2.64,10.77,10.51,-0.26,0,4,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,0,NA
37840,Gustavo,17,2017,314,Avaí,3,zag,3,0,-0.6,4.14,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37851,Maicosuel,17,2017,276,São Paulo,4,mei,5,0,2.3,6.88,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,17,2017,267,Vasco,5,ata,9,0,6.56,14.04,14.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37934,Roger Bernardo,17,2017,282,Atlético-MG,4,mei,3,0,1.4,5.99,5.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37984,Aranha,17,2017,303,Ponte Preta,1,gol,16,0,5.05,15.18,15.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38001,Anderson,17,2017,265,Bahia,1,gol,2,0,-2,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38021,Wendel,17,2017,303,Ponte Preta,4,mei,10,0,1.13,4.78,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38062,Lugano,17,2017,276,São Paulo,3,zag,5,0,1.16,4.1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38067,Danilo,17,2017,264,Corinthians,4,mei,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38100,Durval,17,2017,292,Sport,3,zag,12,0,3.14,6.3,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38109,Jefferson,17,2017,263,Botafogo,1,gol,5,0,8.04,9.33,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38138,Jô,17,2017,264,Corinthians,5,ata,17,8.4,4.65,12.09,13.52,1.43,2,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,NA
38140,Fernando Prass,17,2017,275,Palmeiras,1,gol,14,0,4.06,14.44,14.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38150,Marquinhos,17,2017,314,Avaí,4,mei,10,0,0.61,2.72,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
