atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36540,Juan,25,2017,262,Flamengo,3,zag,9,0,4.47,7.02,7.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
36612,Zé Roberto,25,2017,275,Palmeiras,2,lat,12,0,1.95,6.88,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
36940,Oswaldo de Oliveira,25,2017,282,Atlético-MG,6,tec,0,0,0,8.65,8.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37281,Mano Menezes,25,2017,283,Cruzeiro,6,tec,25,4.11,3.88,12.92,12.88,-0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37604,Paulo André,25,2017,293,Atlético-PR,3,zag,15,0.8,1.93,4.85,4.3,-0.55,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
37607,Michel Bastos,25,2017,275,Palmeiras,4,mei,13,0,2.27,6.6,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37608,Cristian,25,2017,284,Grêmio,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37623,Rafael Marques,25,2017,267,Vasco,3,zag,12,0,1.08,2.3,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37644,Rodrigo,25,2017,303,Ponte Preta,3,zag,14,0,4.1,9.94,9.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37645,Marcelo Mattos,25,2017,267,Vasco,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37646,Betão,25,2017,314,Avaí,3,zag,23,-2.2,2.46,6.78,6.36,-0.42,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
37653,Nilmar,25,2017,277,Santos,5,ata,2,0,-0.55,6.08,6.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37655,Rafael Moura,25,2017,282,Atlético-MG,5,ata,19,0,1.46,4.92,4.79,-0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37656,Fábio,25,2017,283,Cruzeiro,1,gol,23,0,4.28,13.9,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37657,Edu Dracena,25,2017,275,Palmeiras,3,zag,15,7.1,3.37,8.79,9.7,0.91,1,0,0,0,0,1,0,0,0,2,1,0,1,0,1,0,0,0,0,NA
37662,Jonathan,25,2017,293,Atlético-PR,2,lat,17,-1.5,3.7,9.290000000000001,7.57,-1.72,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37673,Alecsandro,25,2017,294,Coritiba,5,ata,15,0,-0.19,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37674,Wagner,25,2017,267,Vasco,4,mei,13,0,1.88,4.98,4.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37694,Henrique,25,2017,283,Cruzeiro,4,mei,16,0,1.5,4.12,4.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37701,Léo Moura,25,2017,284,Grêmio,2,lat,10,0,3.67,9.97,9.75,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37705,Juan,25,2017,314,Avaí,4,mei,18,-1.7,1.45,5.43,4.17,-1.26,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
37718,Arouca,25,2017,275,Palmeiras,4,mei,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37770,Marcelo Grohe,25,2017,284,Grêmio,1,gol,16,0,1.53,8.07,8.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37792,Edinho,25,2017,294,Coritiba,4,mei,4,0,-0.68,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37798,Rafael Sobis,25,2017,283,Cruzeiro,5,ata,16,10.5,1.88,9.23,11.1,1.87,2,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,NA
37840,Gustavo,25,2017,314,Avaí,3,zag,3,0,-0.6,4.14,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37851,Maicosuel,25,2017,276,São Paulo,4,mei,6,0.2,1.95,6.880000000000001,5.69,-1.19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,25,2017,267,Vasco,5,ata,11,0,5.19,11.82,11.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37934,Roger Bernardo,25,2017,282,Atlético-MG,4,mei,5,0,1.7,5.67,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37984,Aranha,25,2017,303,Ponte Preta,1,gol,23,0,3.58,11.26,11.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38001,Anderson,25,2017,265,Bahia,1,gol,2,0,-2,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38021,Wendel,25,2017,303,Ponte Preta,4,mei,13,1.6,1.39,4.3,4.31,0.01,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
38062,Lugano,25,2017,276,São Paulo,3,zag,7,0,0.25,3.05,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38067,Danilo,25,2017,264,Corinthians,4,mei,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38100,Durval,25,2017,292,Sport,3,zag,15,0,3.29,7.37,7.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38109,Jefferson,25,2017,263,Botafogo,1,gol,6,0,7.78,9.57,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38138,Jô,25,2017,264,Corinthians,5,ata,23,0.9,4.18,13.42,12.24,-1.18,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
38140,Fernando Prass,25,2017,275,Palmeiras,1,gol,21,11.5,4.6,16.02,16.23,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,NA
38150,Marquinhos,25,2017,314,Avaí,4,mei,10,0,0.61,2.72,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38156,Artur Moraes,25,2017,315,Chapecoense,1,gol,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38162,Fred,25,2017,282,Atlético-MG,5,ata,17,6.6,2.78,14.01,14.76,0.75,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
38196,Maicon,25,2017,284,Grêmio,4,mei,11,0,1,7.26,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38229,Fábio Santos,25,2017,282,Atlético-MG,2,lat,21,0.5,2.69,2.8499999999999996,3.51,0.66,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA
38246,Robinho,25,2017,282,Atlético-MG,5,ata,19,0,1.28,11.69,11.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38277,Thiago Neves,25,2017,283,Cruzeiro,4,mei,21,0,5.39,17.44,17.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38279,Wellington Paulista,25,2017,315,Chapecoense,5,ata,20,1.7,2.17,9.620000000000001,9.41,-0.21,3,4,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
38287,Roger,25,2017,263,Botafogo,5,ata,20,5.5,5.06,9.940000000000001,10.31,0.37,2,3,0,0,0,2,1,3,0,0,1,0,1,0,0,0,0,0,0,NA
38311,Márcio Araújo,25,2017,262,Flamengo,4,mei,21,1.9,3.55,9.79,8.95,-0.84,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,NA
38315,Jadson,25,2017,264,Corinthians,4,mei,19,-0.7,1.38,8.29,8.29,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38394,Thiago Heleno,25,2017,293,Atlético-PR,3,zag,16,0,3.63,8.06,8.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38421,Rafinha,25,2017,283,Cruzeiro,4,mei,16,2.5,2.63,6.45,6.42,-0.03,4,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,NA
38425,Fábio Ferreira,25,2017,303,Ponte Preta,3,zag,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38431,Diego Cavalieri,25,2017,266,Fluminense,1,gol,3,0,-1,3.91,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
