atleta_id,apelido,rodada_id,ano,clube_id,clube,posicao_id,posicao,jogos_num,pontos_num,media_num,preco_num_anterior,preco_num,variacao_num,FS,PE,A,FT,FD,FF,G,I,PP,RB,FC,GC,CA,CV,SG,DD,DP,GS,status_id,status
36540,Juan,20,2017,262,Flamengo,3,zag,8,0,4.23,6.65,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
36612,Zé Roberto,20,2017,275,Palmeiras,2,lat,12,0,1.95,7.33,6.88,-0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37281,Mano Menezes,20,2017,283,Cruzeiro,6,tec,20,1.8,3.69,12.489999999999998,12.29,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37306,Gilson Kleina,20,2017,303,Ponte Preta,6,tec,19,5.98,4.04,12.42,12.83,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37604,Paulo André,20,2017,293,Atlético-PR,3,zag,11,0,1.49,4.25,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37607,Michel Bastos,20,2017,275,Palmeiras,4,mei,11,0.2,1.13,4.87,4.7,-0.17,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
37608,Cristian,20,2017,264,Corinthians,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37623,Rafael Marques,20,2017,267,Vasco,3,zag,11,5.9,1.05,1.8699999999999999,2.98,1.11,1,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,NA
37644,Rodrigo,20,2017,303,Ponte Preta,3,zag,14,7.2,4.1,9.65,9.94,0.29,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA
37645,Marcelo Mattos,20,2017,267,Vasco,4,mei,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37646,Betão,20,2017,314,Avaí,3,zag,19,4.1,2.5,7.62,7.28,-0.34,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,NA
37653,Nilmar,20,2017,277,Santos,5,ata,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37655,Rafael Moura,20,2017,282,Atlético-MG,5,ata,16,10.1,1.89,4.65,6.62,1.97,2,2,0,0,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,NA
37656,Fábio,20,2017,283,Cruzeiro,1,gol,19,0,3.95,13.04,13.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37657,Edu Dracena,20,2017,275,Palmeiras,3,zag,10,2.7,3.32,8.649999999999999,8.86,0.21,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
37662,Jonathan,20,2017,293,Atlético-PR,2,lat,14,0,3.73,9.120000000000001,7.78,-1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37673,Alecsandro,20,2017,294,Coritiba,5,ata,13,0.2,0.13,4.63,2.76,-1.87,3,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,NA
37674,Wagner,20,2017,267,Vasco,4,mei,9,0,0.94,4.62,4.42,-0.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA
37688,Cícero,20,2017,276,São Paulo,4,mei,10,0,-0.81,4.28,4.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37694,Henrique,20,2017,283,Cruzeiro,4,mei,13,0.5,1.97,5.68,4.74,-0.94,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37701,Léo Moura,20,2017,284,Grêmio,2,lat,6,0,5.2,10.28,10.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37705,Juan,20,2017,314,Avaí,4,mei,14,0,1.25,4.99,4.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37718,Arouca,20,2017,275,Palmeiras,4,mei,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37770,Marcelo Grohe,20,2017,284,Grêmio,1,gol,14,0,1.4,8.74,8.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37792,Edinho,20,2017,294,Coritiba,4,mei,4,0,-0.68,3.6,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37798,Rafael Sobis,20,2017,283,Cruzeiro,5,ata,13,-5.3,1.51,9.69,8.84,-0.85,0,4,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,NA
37840,Gustavo,20,2017,314,Avaí,3,zag,3,0,-0.6,4.14,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37851,Maicosuel,20,2017,276,São Paulo,4,mei,5,0,2.3,6.88,6.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37919,Luis Fabiano,20,2017,267,Vasco,5,ata,10,1.7,6.07,14.040000000000001,13.05,-0.99,2,3,0,0,1,2,0,1,0,1,4,0,0,0,0,0,0,0,0,NA
37934,Roger Bernardo,20,2017,282,Atlético-MG,4,mei,4,0,1.15,5.15,5.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
37984,Aranha,20,2017,303,Ponte Preta,1,gol,19,9.4,4.85,12.469999999999999,13.43,0.96,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,NA
38001,Anderson,20,2017,265,Bahia,1,gol,2,0,-2,0.79,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38021,Wendel,20,2017,303,Ponte Preta,4,mei,11,3.9,1.38,4.78,4.7,-0.08,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,NA
38062,Lugano,20,2017,276,São Paulo,3,zag,7,-2,0.25,3.2399999999999998,3.05,-0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
38067,Danilo,20,2017,264,Corinthians,4,mei,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38100,Durval,20,2017,292,Sport,3,zag,14,0,2.97,6.81,6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38109,Jefferson,20,2017,263,Botafogo,1,gol,5,0,8.04,9.33,9.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38138,Jô,20,2017,264,Corinthians,5,ata,19,0,4.63,12.75,12.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38140,Fernando Prass,20,2017,275,Palmeiras,1,gol,16,-2,3.68,14.66,13.6,-1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA
38150,Marquinhos,20,2017,314,Avaí,4,mei,10,0,0.61,2.72,2.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38156,Artur Moraes,20,2017,315,Chapecoense,1,gol,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38162,Fred,20,2017,282,Atlético-MG,5,ata,13,0,3.49,14.99,14.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38196,Maicon,20,2017,284,Grêmio,4,mei,11,0,1,7.26,7.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38229,Fábio Santos,20,2017,282,Atlético-MG,2,lat,16,14.8,3.33,3.8499999999999996,5.71,1.86,1,3,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,NA
38246,Robinho,20,2017,282,Atlético-MG,5,ata,16,-2,1.53,11.899999999999999,11.79,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA
38277,Thiago Neves,20,2017,283,Cruzeiro,4,mei,17,2.4,5.84,17.21,17.39,0.18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
38279,Wellington Paulista,20,2017,315,Chapecoense,5,ata,15,0,2.17,9.54,9.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38287,Roger,20,2017,263,Botafogo,5,ata,16,0,4.06,8.98,8.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38311,Márcio Araújo,20,2017,262,Flamengo,4,mei,18,3.6,3.45,9.290000000000001,9.16,-0.13,1,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,NA
38315,Jadson,20,2017,264,Corinthians,4,mei,14,0,1.97,9.2,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38394,Thiago Heleno,20,2017,293,Atlético-PR,3,zag,14,5,4.11,10.43,9.27,-1.16,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,NA
38421,Rafinha,20,2017,283,Cruzeiro,4,mei,11,1.7,1.68,5.89,5.77,-0.12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
38425,Fábio Ferreira,20,2017,303,Ponte Preta,3,zag,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38431,Diego Cavalieri,20,2017,266,Fluminense,1,gol,3,0,-1,3.91,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38440,Pierre,20,2017,266,Fluminense,4,mei,1,0,0,3.54,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38508,Eder Luis,20,2017,267,Vasco,5,ata,1,0,0,2.34,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38509,Diego Alves,20,2017,262,Flamengo,1,gol,4,5,-1.15,6.659999999999999,8.19,1.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,NA
38523,Edílson,20,2017,284,Grêmio,2,lat,13,0,2.7,9.32,9.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38530,Cleiton Xavier,20,2017,287,Vitória,4,mei,14,0,1.8,5.18,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38545,Felipe Melo,20,2017,275,Palmeiras,4,mei,5,0,2.04,8.27,8.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38617,Danilinho,20,2017,287,Vitória,5,ata,2,1.4,0.45,3.8200000000000003,3.93,0.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA
38648,Hernanes,20,2017,276,São Paulo,4,mei,4,20.2,11.3,15.079999999999998,18.79,3.71,5,1,1,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,NA
38738,Douglas,20,2017,284,Grêmio,4,mei,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38748,Maicon,20,2017,314,Avaí,2,lat,1,0,-6,4.72,4.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38852,Anderson,20,2017,294,Coritiba,4,mei,5,0,0.82,4.21,4.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38908,Renato,20,2017,277,Santos,4,mei,12,0,1.48,6.31,6.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38909,Diego,20,2017,262,Flamengo,4,mei,15,0,5.42,19.85,19.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
38910,Ricardo Oliveira,20,2017,277,Santos,5,ata,8,0.4,1.56,9.76,9.58,-0.18,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,NA
