rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
28,263,264,2,0,Botafogo,Corinthians,2016,01/10/2016 16:30,Arena Botafogo
28,266,292,3,1,Fluminense,Sport,2016,01/10/2016 11:00,Giulite Coutinho
28,276,262,0,0,São Paulo,Flamengo,2016,01/10/2016 16:00,Morumbi
28,277,293,2,0,Santos,Atlético-PR,2016,01/10/2016 16:00,Vila Belmiro
28,283,284,1,0,Cruzeiro,Grêmio,2016,01/10/2016 18:30,Mineirão
28,285,316,1,0,Internacional,Figueirense,2016,01/10/2016 21:00,Beira-Rio
28,294,327,3,0,Coritiba,América-MG,2016,03/10/2016 21:00,Couto Pereira
28,303,282,1,2,Ponte Preta,Atlético-MG,2016,01/10/2016 16:30,Moisés Lucarelli
28,315,287,1,4,Chapecoense,Vitória,2016,01/10/2016 16:00,Arena Condá
28,344,275,2,3,Santa Cruz,Palmeiras,2016,03/10/2016 20:00,Arruda
