rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
11,262,266,1,2,Flamengo,Fluminense,2016,26/06/2016 16:00,Arena das Dunas
11,264,344,2,1,Corinthians,Santa Cruz,2016,25/06/2016 21:00,Itaquerão
11,277,276,3,0,Santos,São Paulo,2016,26/06/2016 16:00,Vila Belmiro
11,283,275,2,1,Cruzeiro,Palmeiras,2016,25/06/2016 19:00,Mineirão
11,285,263,2,3,Internacional,Botafogo,2016,26/06/2016 16:00,Beira-Rio
11,287,303,1,1,Vitória,Ponte Preta,2016,26/06/2016 16:00,Barradão
11,292,315,5,1,Sport,Chapecoense,2016,26/06/2016 18:30,Ilha do Retiro
11,293,284,2,0,Atlético-PR,Grêmio,2016,26/06/2016 16:00,Arena da Baixada
11,316,294,0,0,Figueirense,Coritiba,2016,26/06/2016 18:30,Orlando Scarpelli
11,327,282,0,1,América-MG,Atlético-MG,2016,26/06/2016 11:00,Independência
