rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
2,266,344,2,2,Fluminense,Santa Cruz,2016,21/05/2016 18:30,Raulino de Oliveira
2,276,285,1,2,São Paulo,Internacional,2016,22/05/2016 16:00,Morumbi
2,277,294,2,1,Santos,Coritiba,2016,22/05/2016 11:00,Vila Belmiro
2,283,316,2,2,Cruzeiro,Figueirense,2016,21/05/2016 21:00,Mineirão
2,284,262,1,0,Grêmio,Flamengo,2016,22/05/2016 16:00,Arena do Grêmio
2,287,264,3,2,Vitória,Corinthians,2016,23/05/2016 16:00,Barradão
2,292,263,1,1,Sport,Botafogo,2016,22/05/2016 18:30,Ilha do Retiro
2,293,282,1,1,Atlético-PR,Atlético-MG,2016,22/05/2016 11:00,Arena da Baixada
2,303,275,2,1,Ponte Preta,Palmeiras,2016,21/05/2016 16:00,Moisés Lucarelli
2,315,327,3,1,Chapecoense,América-MG,2016,22/05/2016 16:00,Arena Condá
