rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
22,266,275,0,2,Fluminense,Palmeiras,2016,28/08/2016 16:00,Maracanã
22,276,294,0,0,São Paulo,Coritiba,2016,28/08/2016 16:00,Morumbi
22,277,316,0,1,Santos,Figueirense,2016,28/08/2016 11:00,Vila Belmiro
22,283,344,2,0,Cruzeiro,Santa Cruz,2016,28/08/2016 11:00,Mineirão
22,284,282,1,1,Grêmio,Atlético-MG,2016,28/08/2016 16:00,Arena do Grêmio
22,287,327,2,1,Vitória,América-MG,2016,28/08/2016 18:30,Barradão
22,292,285,1,1,Sport,Internacional,2016,28/08/2016 18:30,Ilha do Retiro
22,293,263,1,0,Atlético-PR,Botafogo,2016,29/08/2016 20:00,Arena da Baixada
22,303,264,2,0,Ponte Preta,Corinthians,2016,27/08/2016 16:00,Moisés Lucarelli
22,315,262,1,3,Chapecoense,Flamengo,2016,28/08/2016 16:00,Arena Condá
