rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
8,263,327,3,1,Botafogo,América-MG,2016,12/06/2016 11:00,Raulino de Oliveira
8,266,264,1,0,Fluminense,Corinthians,2016,11/06/2016 18:30,Mané Garrincha
8,276,287,2,0,São Paulo,Vitória,2016,15/06/2016 19:30,Morumbi
8,277,292,2,0,Santos,Sport,2016,15/06/2016 21:00,Vila Belmiro
8,283,262,0,1,Cruzeiro,Flamengo,2016,15/06/2016 21:45,Mineirão
8,285,282,2,0,Internacional,Atlético-MG,2016,16/06/2016 20:00,Beira-Rio
8,294,275,2,2,Coritiba,Palmeiras,2016,15/06/2016 21:45,Couto Pereira
8,303,293,3,2,Ponte Preta,Atlético-PR,2016,15/06/2016 19:30,Moisés Lucarelli
8,315,284,3,3,Chapecoense,Grêmio,2016,15/06/2016 19:30,Arena Condá
8,344,316,1,0,Santa Cruz,Figueirense,2016,15/06/2016 21:00,Arruda
