rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
22,283,285,0,0,Cruzeiro,Internacional,2018,2018-09-02T19:00:00Z,Mineirão
22,293,265,2,0,Atlético-PR,Bahia,2018,2018-09-02T16:00:00Z,Arena da Baixada
22,315,275,1,2,Chapecoense,Palmeiras,2018,2018-09-02T19:00:00Z,Arena Condá
22,287,327,1,0,Vitória,América-MG,2018,2018-09-01T16:00:00Z,Barradão
22,267,277,0,3,Vasco,Santos,2018,2018-09-01T19:00:00Z,Maracanã
22,262,354,0,1,Flamengo,Ceará,2018,2018-09-02T11:00:00Z,Maracanã
22,276,266,1,1,São Paulo,Fluminense,2018,2018-09-02T16:00:00Z,Morumbi
22,292,289,1,0,Sport,Paraná,2018,2018-09-02T16:00:00Z,Ilha do Retiro
22,264,282,1,1,Corinthians,Atlético-MG,2018,2018-09-01T21:00:00Z,Arena Corinthians
22,284,263,4,0,Grêmio,Botafogo,2018,2018-09-01T16:00:00Z,Arena do Grêmio
