rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
21,283,266,2,1,Cruzeiro,Fluminense,2018,2018-08-25T21:00:00Z,Mineirão
21,293,284,2,1,Atlético-PR,Grêmio,2018,2018-08-25T19:00:00Z,Arena da Baixada
21,327,262,2,2,América-MG,Flamengo,2018,2018-08-26T16:00:00Z,Independência
21,287,282,1,0,Vitória,Atlético-MG,2018,2018-08-26T16:00:00Z,Barradão
21,267,315,3,1,Vasco,Chapecoense,2018,2018-08-26T19:00:00Z,São Januário
21,263,292,2,0,Botafogo,Sport,2018,2018-08-25T21:00:00Z,Engenhão
21,276,354,1,0,São Paulo,Ceará,2018,2018-08-26T11:00:00Z,Morumbi
21,277,265,2,0,Santos,Bahia,2018,2018-08-25T16:00:00Z,Vila Belmiro
21,264,289,1,0,Corinthians,Paraná,2018,2018-08-25T19:00:00Z,Arena Corinthians
21,285,275,0,0,Internacional,Palmeiras,2018,2018-08-26T16:00:00Z,Beira-Rio
