rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
18,282,277,3,1,Atlético-MG,Santos,2018,2018-08-12T11:00:00Z,Independência
18,289,263,1,1,Paraná,Botafogo,2018,2018-08-12T11:00:00Z,Durival Britto
18,315,264,2,1,Chapecoense,Corinthians,2018,2018-08-12T16:00:00Z,Arena Condá
18,265,327,1,0,Bahia,América-MG,2018,2018-08-11T19:00:00Z,Fonte Nova
18,266,285,0,3,Fluminense,Internacional,2018,2018-08-13T20:00:00Z,Maracanã
18,262,283,1,0,Flamengo,Cruzeiro,2018,2018-08-12T16:00:00Z,Maracanã
18,354,293,0,0,Ceará,Atlético-PR,2018,2018-08-11T16:00:00Z,Presidente Vargas (CE)
18,292,276,1,3,Sport,São Paulo,2018,2018-08-12T16:00:00Z,Ilha do Retiro
18,275,267,1,0,Palmeiras,Vasco,2018,2018-08-12T19:00:00Z,Arena Palmeiras
18,284,287,4,0,Grêmio,Vitória,2018,2018-08-12T19:00:00Z,Arena do Grêmio
