rodada_id,clube_casa_id,clube_visitante_id,placar_oficial_mandante,placar_oficial_visitante,clube_casa,clube_visitante,ano,partidas.partida_data,partidas.local
9,282,315,3,3,Atlético-MG,Chapecoense,2018,2018-06-02T16:00:00Z,Independência
9,289,266,2,1,Paraná,Fluminense,2018,2018-06-04T20:00:00Z,Durival Britto
9,327,293,3,1,América-MG,Atlético-PR,2018,2018-06-03T16:00:00Z,Independência
9,265,284,0,2,Bahia,Grêmio,2018,2018-06-03T16:00:00Z,Fonte Nova
9,267,263,1,2,Vasco,Botafogo,2018,2018-06-02T19:00:00Z,São Januário
9,262,264,1,0,Flamengo,Corinthians,2018,2018-06-03T16:00:00Z,Maracanã
9,354,283,0,1,Ceará,Cruzeiro,2018,2018-06-03T19:00:00Z,Castelão (CE)
9,277,287,5,2,Santos,Vitória,2018,2018-06-03T16:00:00Z,Vila Belmiro
9,275,276,3,1,Palmeiras,São Paulo,2018,2018-06-02T21:00:00Z,Arena Palmeiras
9,285,292,0,0,Internacional,Sport,2018,2018-06-02T16:00:00Z,Beira-Rio
