clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,18,2,2015
293,Atlético-PR,18,7,2015
314,Avaí,18,16,2015
315,Chapecoense,18,9,2015
264,Corinthians,18,1,2015
294,Coritiba,18,19,2015
283,Cruzeiro,18,14,2015
316,Figueirense,18,15,2015
262,Flamengo,18,12,2015
266,Fluminense,18,5,2015
290,Goiás,18,18,2015
284,Grêmio,18,3,2015
285,Internacional,18,11,2015
317,Joinville,18,17,2015
275,Palmeiras,18,8,2015
303,PontePreta,18,10,2015
277,Santos,18,13,2015
276,SãoPaulo,18,4,2015
292,Sport,18,6,2015
267,Vasco,18,20,2015
