clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,25,2,2015
293,Atlético-PR,25,7,2015
314,Avaí,25,18,2015
315,Chapecoense,25,13,2015
264,Corinthians,25,1,2015
294,Coritiba,25,17,2015
283,Cruzeiro,25,14,2015
316,Figueirense,25,16,2015
262,Flamengo,25,4,2015
266,Fluminense,25,11,2015
290,Goiás,25,15,2015
284,Grêmio,25,3,2015
285,Internacional,25,9,2015
317,Joinville,25,19,2015
275,Palmeiras,25,6,2015
303,PontePreta,25,12,2015
277,Santos,25,8,2015
276,SãoPaulo,25,5,2015
292,Sport,25,10,2015
267,Vasco,25,20,2015
