clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,29,2,2015
293,Atlético-PR,29,11,2015
314,Avaí,29,15,2015
315,Chapecoense,29,14,2015
264,Corinthians,29,1,2015
294,Coritiba,29,16,2015
283,Cruzeiro,29,13,2015
316,Figueirense,29,18,2015
262,Flamengo,29,7,2015
266,Fluminense,29,12,2015
290,Goiás,29,17,2015
284,Grêmio,29,3,2015
285,Internacional,29,8,2015
317,Joinville,29,20,2015
275,Palmeiras,29,6,2015
303,PontePreta,29,9,2015
277,Santos,29,4,2015
276,SãoPaulo,29,5,2015
292,Sport,29,10,2015
267,Vasco,29,19,2015
