clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,27,2,2015
293,Atlético-PR,27,9,2015
314,Avaí,27,15,2015
315,Chapecoense,27,17,2015
264,Corinthians,27,1,2015
294,Coritiba,27,14,2015
283,Cruzeiro,27,13,2015
316,Figueirense,27,18,2015
262,Flamengo,27,6,2015
266,Fluminense,27,12,2015
290,Goiás,27,16,2015
284,Grêmio,27,3,2015
285,Internacional,27,7,2015
317,Joinville,27,20,2015
275,Palmeiras,27,4,2015
303,PontePreta,27,10,2015
277,Santos,27,8,2015
276,SãoPaulo,27,5,2015
292,Sport,27,11,2015
267,Vasco,27,19,2015
