clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,30,2,2015
293,Atlético-PR,30,12,2015
314,Avaí,30,16,2015
315,Chapecoense,30,14,2015
264,Corinthians,30,1,2015
294,Coritiba,30,17,2015
283,Cruzeiro,30,13,2015
316,Figueirense,30,15,2015
262,Flamengo,30,7,2015
266,Fluminense,30,11,2015
290,Goiás,30,18,2015
284,Grêmio,30,3,2015
285,Internacional,30,8,2015
317,Joinville,30,20,2015
275,Palmeiras,30,6,2015
303,PontePreta,30,9,2015
277,Santos,30,4,2015
276,SãoPaulo,30,5,2015
292,Sport,30,10,2015
267,Vasco,30,19,2015
