clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,33,2,2015
293,Atlético-PR,33,13,2015
314,Avaí,33,16,2015
315,Chapecoense,33,14,2015
264,Corinthians,33,1,2015
294,Coritiba,33,18,2015
283,Cruzeiro,33,10,2015
316,Figueirense,33,15,2015
262,Flamengo,33,11,2015
266,Fluminense,33,12,2015
290,Goiás,33,17,2015
284,Grêmio,33,3,2015
285,Internacional,33,6,2015
317,Joinville,33,19,2015
275,Palmeiras,33,9,2015
303,PontePreta,33,7,2015
277,Santos,33,4,2015
276,SãoPaulo,33,5,2015
292,Sport,33,8,2015
267,Vasco,33,20,2015
