clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,22,2,2015
293,Atlético-PR,22,4,2015
314,Avaí,22,17,2015
315,Chapecoense,22,12,2015
264,Corinthians,22,1,2015
294,Coritiba,22,18,2015
283,Cruzeiro,22,15,2015
316,Figueirense,22,14,2015
262,Flamengo,22,9,2015
266,Fluminense,22,7,2015
290,Goiás,22,16,2015
284,Grêmio,22,3,2015
285,Internacional,22,11,2015
317,Joinville,22,19,2015
275,Palmeiras,22,6,2015
303,PontePreta,22,13,2015
277,Santos,22,8,2015
276,SãoPaulo,22,5,2015
292,Sport,22,10,2015
267,Vasco,22,20,2015
