clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,2,2,2015
293,Atlético-PR,2,7,2015
314,Avaí,2,16,2015
315,Chapecoense,2,9,2015
264,Corinthians,2,1,2015
294,Coritiba,2,8,2015
283,Cruzeiro,2,20,2015
316,Figueirense,2,19,2015
262,Flamengo,2,15,2015
266,Fluminense,2,11,2015
290,Goiás,2,4,2015
284,Grêmio,2,18,2015
285,Internacional,2,12,2015
317,Joinville,2,17,2015
275,Palmeiras,2,13,2015
303,PontePreta,2,5,2015
277,Santos,2,6,2015
276,SãoPaulo,2,10,2015
292,Sport,2,3,2015
267,Vasco,2,14,2015
