clube_id,clube,rodada_id,clube_rank,ano
282,Atlético-MG,38,2,2015
293,Atlético-PR,38,10,2015
314,Avaí,38,17,2015
315,Chapecoense,38,14,2015
264,Corinthians,38,1,2015
294,Coritiba,38,15,2015
283,Cruzeiro,38,8,2015
316,Figueirense,38,16,2015
262,Flamengo,38,12,2015
266,Fluminense,38,13,2015
290,Goiás,38,19,2015
284,Grêmio,38,3,2015
285,Internacional,38,5,2015
317,Joinville,38,20,2015
275,Palmeiras,38,9,2015
303,PontePreta,38,11,2015
277,Santos,38,7,2015
276,SãoPaulo,38,4,2015
292,Sport,38,6,2015
267,Vasco,38,18,2015
